"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.338728475E1,-1.544787598E-1,-8.696914673E-2,9.669741669E0
1.339733475E1,4.197271729E-1,3.209326172E-1,9.806407471E0
1.340738475E1,3.233276367E-1,3.143463135E-2,9.718390503E0
1.341743375E1,-1.356179810E-1,2.728825378E-1,9.760303345E0
1.342748375E1,-1.097218323E-1,3.677851868E-1,9.774673462E0
1.343753375E1,-1.705553284E0,6.574328613E-1,9.769134979E0
1.344758275E1,-1.517095184E0,9.978250122E-1,9.755213928E0
1.345763275E1,7.484436035E-2,1.582209778E-1,9.719438324E0
1.346768275E1,-1.968406677E-1,-4.623884583E-1,9.788444824E0
1.347773275E1,4.716691589E-1,1.077758789E-2,9.775870972E0
1.348778175E1,1.023122406E0,-4.472698975E-1,9.765542450E0
1.349783175E1,1.501677246E0,-5.402265930E-1,9.756261749E0
1.350788175E1,1.499880981E0,-2.948867798E-1,9.805060272E0
1.351793075E1,9.897418213E-1,-2.996768188E-1,9.812544708E0
1.352798075E1,8.279283142E-1,-2.800675964E-1,9.729018402E0
1.353803075E1,5.694158936E-1,-5.176235962E-1,9.778415680E0
1.354807975E1,1.038390656E0,-7.376660156E-1,9.851613464E0
1.355812975E1,1.052760773E0,-1.097368011E0,9.770482178E0
1.356817975E1,1.140628052E0,-8.837622070E-1,9.767189026E0
1.357822875E1,-1.992356873E-1,-6.288423157E-1,9.760303345E0
1.358827875E1,2.644550629E0,-4.116439819E-1,9.843230896E0
1.359832875E1,1.082548828E0,-7.313790894E-1,9.803713074E0
1.360837775E1,4.071533203E-1,4.528083801E-1,9.757908325E0
1.361842775E1,3.592529297E-1,-1.221459961E-1,9.743687897E0
1.362847775E1,9.017248535E-1,-5.798941040E-1,9.824220428E0
1.363852675E1,8.548722839E-1,-6.866221619E-1,9.743388519E0
1.364857675E1,1.413360901E0,-7.198530579E-1,9.754016418E0
1.365862675E1,9.068142700E-1,-8.129594421E-1,9.810000000E0
1.366867575E1,1.767225037E0,-3.617976379E-1,9.781559143E0
1.367872575E1,1.276545410E0,-2.959346008E-1,9.776918793E0
1.368877575E1,1.082249451E0,-1.478924561E-1,9.882000275E0
1.369882475E1,9.943821716E-1,-4.236190796E-2,9.734257507E0
1.370887475E1,6.469546509E-1,-3.146456909E-1,9.811646576E0
1.371892475E1,1.076411591E0,-4.282594299E-1,9.775421906E0
1.372897375E1,4.827461243E-1,-3.526666260E-1,9.729916534E0
1.373902429E1,6.227050781E-1,9.385482788E-2,9.755213928E0
1.374907429E1,6.833290100E-1,-8.128097534E-2,9.770781555E0
1.375912329E1,1.013841705E0,6.017486572E-2,9.743238831E0
1.376917329E1,4.457730103E-1,-1.703457642E-1,9.708960114E0
1.377922329E1,1.794019318E0,8.641529846E-1,9.935139771E0
1.378927229E1,2.972967682E0,-9.903405762E-1,9.790989532E0
1.379932229E1,2.141297150E0,-4.296066284E-2,9.839638367E0
1.380937229E1,3.270848236E0,-3.245251465E-1,9.773475952E0
1.381942229E1,2.207010498E0,-4.020639038E-1,9.864037628E0
1.382947129E1,5.026247864E0,-4.799020386E-1,9.843230896E0
1.383952129E1,2.908900909E0,-7.240443420E-1,9.862989807E0
1.384957129E1,4.125720520E0,-2.293231201E-1,9.801767120E0
1.385962029E1,4.796026611E0,-8.178991699E-1,9.825268250E0
1.386967029E1,4.823868713E0,-1.035845947E0,9.910590820E0
1.387972029E1,5.068759460E0,-8.967851257E-1,9.815987549E0
1.388976929E1,6.650969238E0,-1.775008850E0,9.813742218E0
1.389981929E1,6.959926758E0,-2.381098480E0,1.000010468E1
1.390986929E1,7.772586823E0,-2.728376312E0,9.799072723E0
1.391991829E1,7.989336090E0,-2.902015228E0,9.809850311E0
1.392996829E1,2.163900146E0,-4.863386536E-1,9.960586853E0
1.394001829E1,1.745520172E0,-3.809577942E-1,9.814340973E0
1.395006729E1,2.876568146E0,-9.060658264E-1,9.847721558E0
1.396011729E1,2.247276764E0,-8.554710388E-1,9.873468018E0
1.397016729E1,3.002905426E0,-1.175355835E0,9.748927002E0
1.398021629E1,3.843257904E0,-1.756148071E0,9.844129028E0
1.399026629E1,4.126768341E0,-2.233505402E0,9.782756653E0
1.400031629E1,4.073179779E0,-2.071392517E0,9.751172333E0
1.401036529E1,3.986809387E0,-1.738784180E0,9.850715332E0
1.402041529E1,3.820205841E0,-1.472487946E0,9.801767120E0
1.403046529E1,3.737577667E0,-1.341660004E0,9.821226654E0
1.404051429E1,3.372337189E0,-1.064286804E0,9.836644592E0
1.405056429E1,3.219654694E0,-1.082249451E0,9.814490662E0
1.406061429E1,2.771187286E0,-1.035396881E0,9.841284943E0
1.407066329E1,2.418221283E0,-7.896080017E-1,9.922416229E0
1.408071329E1,2.526595917E0,-7.140151978E-1,9.819430389E0
1.409076329E1,2.371368713E0,-3.305126953E-1,9.854307861E0
1.410081329E1,1.756297760E0,2.053729248E-1,9.896969147E0
1.411086229E1,1.390907593E0,5.028044128E-1,9.636061707E0
1.412091229E1,1.607207794E0,6.813830566E-1,9.849517822E0
1.413096229E1,3.229983215E0,-3.308120728E-2,9.763297119E0
1.414101129E1,1.583407288E0,-4.360432434E-1,9.716145172E0
1.415106129E1,2.231409760E0,4.143383789E-1,9.776170349E0
1.416111129E1,3.224145355E0,-9.900411987E-1,9.836644592E0
1.417116029E1,3.963308258E0,-6.324348450E-1,9.925559692E0
1.418121029E1,1.778002625E0,-7.262896729E-1,9.606423340E0
1.419126029E1,3.275338898E0,2.013313293E-1,9.695637817E0
1.420130929E1,2.508633270E0,-4.189787292E-1,9.801018677E0
1.421135929E1,2.374811554E0,-9.729766846E-2,9.739047546E0
1.422140929E1,1.800156555E0,-4.315525818E-1,1.013317795E1
1.423145829E1,3.586242371E0,-8.637039185E-1,9.606573029E0
1.424150829E1,2.251767426E0,-1.188528442E0,9.759255524E0
1.425155829E1,2.787802734E0,-1.187330933E0,9.636061707E0
1.426160729E1,2.198927307E0,-9.999206543E-1,9.838440857E0
1.427165729E1,2.980601807E0,-7.866142273E-1,9.886490936E0
1.428170729E1,3.184926910E0,-9.440867615E-1,9.678273926E0
1.429175629E1,2.287992096E0,-5.421725464E-1,9.632169800E0
1.430180629E1,1.844314728E0,-6.785389709E-1,9.822274475E0
1.431185629E1,2.098935242E0,-2.451901245E-1,9.873168640E0
1.432190629E1,2.067500610E0,-4.770579529E-1,9.417815552E0
1.433195529E1,2.906655579E0,-8.412506104E-1,8.058192902E0
1.434200529E1,2.602039032E0,-6.587800598E-1,1.128084137E1
1.435205529E1,2.162852325E0,-4.119433594E-1,1.050635193E1
1.436210429E1,1.428928528E0,-3.607498169E-2,9.425599365E0
1.437215429E1,9.219328308E-1,2.005828857E-1,9.865384827E0
1.438220429E1,4.237687683E-1,1.916015625E-2,9.857151947E0
1.439225329E1,-1.996847534E-1,-4.520599365E-2,9.696835327E0
1.440230329E1,8.337661743E-2,3.323089600E-2,9.677824860E0
1.441235329E1,-4.819976807E-1,2.739303589E-1,9.636660461E0
1.442240229E1,-4.797523499E-1,5.968089294E-1,9.970915375E0
1.443245229E1,-1.019380188E0,5.891748047E-1,9.729467468E0
1.444250229E1,-7.421566772E-1,4.986131287E-1,9.783804474E0
1.445255129E1,-9.613009644E-1,3.849993896E-1,9.795629883E0
1.446260129E1,-1.348695374E0,3.528163147E-1,9.685608673E0
1.447265129E1,-1.126856689E0,2.788700867E-1,9.709109802E0
1.448270029E1,-1.223854980E0,-9.580078125E-3,9.779014435E0
1.449275029E1,-2.259551239E0,-2.474354553E-1,9.686955872E0
1.450280029E1,-1.590292969E0,1.945953369E-3,9.646839294E0
1.451284929E1,-2.307301941E0,-1.009201355E0,9.746981049E0
1.452289929E1,-2.299817505E0,-1.938468933E-1,9.854158173E0
1.453294929E1,-3.290307770E0,-1.719923401E-1,9.752519531E0
1.454299829E1,-2.956202545E0,-1.592687988E-1,9.346563721E0
1.455304829E1,-3.188519440E0,-4.288581848E-1,9.960137787E0
1.456309829E1,-4.251908112E0,-4.932243347E-1,9.569001160E0
1.457314829E1,-3.966751099E0,-1.619631958E-1,9.590855713E0
1.458319729E1,-5.384452972E0,-2.914439392E-1,9.868528290E0
1.459324729E1,-5.343138885E0,1.936972046E-1,9.715696106E0
1.460329729E1,-5.782026215E0,-2.426454163E-1,9.680070190E0
1.461334629E1,-6.157595215E0,8.292755127E-2,9.697434082E0
1.462339629E1,-6.282136230E0,3.332070923E-1,9.659862213E0
1.463344629E1,-6.549031219E0,-1.451980591E-2,9.647887115E0
1.464349529E1,-6.132597198E0,-9.699829102E-2,9.696535950E0
1.465354529E1,-6.539151764E0,-5.749543762E-1,9.655072174E0
1.466359529E1,-6.496490479E0,-3.974235535E-1,9.670490112E0
1.467364429E1,-6.650669861E0,-5.215155029E-1,9.672735443E0
1.468369429E1,-7.263645172E0,-4.293072510E-1,9.694290619E0
1.469374429E1,-7.464377747E0,-1.534309387E-1,9.684860229E0
1.470379329E1,-7.514972534E0,-2.011816406E-1,9.685009918E0
1.471384329E1,-7.873327332E0,-6.090834045E-1,9.670041046E0
1.472389329E1,-7.146887970E0,-9.559121704E-1,9.693542175E0
1.473394604E1,-5.759123840E0,-1.203497314E0,9.723629608E0
1.474399604E1,-4.809199219E0,-9.996212769E-1,9.789342957E0
1.475404604E1,-5.627996521E0,-6.155200195E-1,9.691446533E0
1.476409504E1,-5.635630646E0,-1.302142181E0,9.753567352E0
1.477414504E1,-4.922663269E0,-9.159452820E-1,9.636061707E0
1.478419504E1,-5.615272980E0,2.216889954E-1,9.658814392E0
1.479424404E1,-5.773194580E0,-3.784130859E-1,9.684261475E0
1.480429404E1,-5.558091888E0,-4.652325439E-1,9.730066223E0
1.481434404E1,-5.650898895E0,-1.571731567E-1,9.645342407E0
1.482439304E1,-5.587879944E0,-1.407073975E-2,9.665550385E0
1.483444304E1,-5.654042358E0,-2.237846375E-1,9.696685638E0
1.484449304E1,-5.134173431E0,-3.787124634E-2,9.672436066E0
1.485454204E1,-4.383933563E0,-1.071771240E-1,9.697583771E0
1.486459204E1,-4.053869934E0,-3.332070923E-1,9.711055756E0
1.487464204E1,-3.168161774E0,-1.639091492E-1,9.752968597E0
1.488469204E1,-1.960922241E0,-4.171824646E-1,9.732910309E0
1.489474104E1,-2.609822845E0,-4.324507141E-1,9.740843811E0
1.490479104E1,-2.702929230E0,3.867956543E-1,9.781559143E0
1.491484104E1,-2.892584839E0,-5.209167480E-2,9.676327972E0
1.492489004E1,-2.126328278E0,-3.071612549E-1,9.782008209E0
1.493494004E1,-1.980681152E0,-6.408174133E-1,9.771380310E0
1.494499004E1,-1.919608154E0,-8.634045410E-1,9.758956146E0
1.495503904E1,-1.630259857E0,-9.538165283E-1,9.794731750E0
1.496508904E1,-7.355703735E-1,-1.143023071E0,9.724677429E0
1.497513904E1,-2.070195007E-1,-1.415306854E0,9.786199493E0
1.498518804E1,3.926335144E-1,-1.237626343E0,9.792037354E0
1.499523804E1,-5.492079163E-1,-6.759942627E-1,9.699679413E0
1.500528804E1,-2.389031982E-1,-3.068618774E-1,9.783355408E0
1.501533704E1,-7.448510742E-1,-9.392967224E-1,9.809401245E0
1.502538704E1,1.431024170E-1,-1.139879608E0,9.635612640E0
1.503543704E1,1.959425354E-1,-1.809287567E0,9.764644318E0
1.504548604E1,7.153623962E-1,-1.004411316E0,9.646689606E0
1.505553604E1,1.234931946E-1,-1.294957123E0,9.623487854E0
1.506558604E1,3.814068604E-1,-7.717950439E-1,9.732461243E0
1.507563504E1,-9.879455566E-3,-6.180647278E-1,9.992171173E0
1.508568504E1,-5.288502502E-1,-1.303788757E-1,9.764494629E0
1.509573504E1,-8.716374207E-1,-2.911445618E-1,9.725425873E0
1.510578404E1,4.360432434E-1,-3.546125793E-1,9.749675446E0
1.511583404E1,5.748046875E-2,-9.116043091E-1,9.791887665E0
1.512588404E1,2.896476746E-1,-2.695893860E-1,9.856253815E0
1.513593404E1,6.270460510E-1,-7.900570679E-1,9.730365601E0
1.514598304E1,1.656754761E0,-8.080197144E-1,9.826765137E0
1.515603304E1,1.982327728E0,-7.797285461E-1,9.791887665E0
1.516608304E1,2.473007355E0,-7.942483521E-1,9.787696381E0
1.517613204E1,2.949765930E0,-6.001020813E-1,9.811496887E0
1.518618204E1,3.280128937E0,-6.456074524E-1,9.738598480E0
1.519623204E1,3.776796112E0,-4.980143738E-1,9.858199768E0
1.520628104E1,3.930975494E0,-7.664062500E-2,9.795480194E0
1.521633104E1,4.289479980E0,2.853067017E-1,9.843530273E0
1.522638104E1,4.222569122E0,4.833448792E-1,9.830207977E0
1.523643004E1,4.206552429E0,8.669970703E-1,9.804311829E0
1.524648004E1,4.226461029E0,1.054107971E0,9.792636108E0
1.525653004E1,4.636009369E0,1.365909576E0,9.816885681E0
1.526657904E1,4.446653137E0,1.606609039E0,9.822124786E0
1.527662904E1,4.292473755E0,2.046843567E0,9.815837860E0
1.528667904E1,4.075574799E0,2.365231476E0,9.811945953E0
1.529672804E1,4.318070526E0,2.413730621E0,9.809850311E0
1.530677804E1,4.355492706E0,2.045346680E0,9.819280701E0
1.531682804E1,4.126918030E0,1.992805939E0,9.779912567E0
1.532687704E1,3.696562958E0,2.047142944E0,9.790241089E0
1.533692704E1,2.974015503E0,2.238295441E0,9.796378326E0
1.534697704E1,2.361489258E0,2.687211914E0,9.790839844E0
1.535702704E1,1.868115234E0,2.818788300E0,9.767488403E0
1.536707604E1,2.019151154E0,2.054028625E0,9.790839844E0
1.537712604E1,1.345402222E0,2.759810944E0,9.787546692E0
1.538717604E1,9.818083191E-1,2.980152740E0,9.750872955E0
1.539722504E1,1.016536102E0,2.586920471E0,9.782756653E0
1.540727504E1,6.497987366E-1,1.489402771E0,1.074570419E1
1.541732504E1,2.159409485E0,-3.496728516E-1,1.185474792E1
1.542737404E1,2.785707092E-1,5.622158661E0,6.730154572E0
1.543742404E1,-1.490749969E0,1.226399689E0,9.320368195E0
1.544747404E1,8.141569519E-1,4.275109863E-1,9.691147156E0
1.545752304E1,1.945953369E-1,7.439529419E-1,1.003827530E1
1.546757304E1,-5.418731689E-2,2.273023224E0,9.757010193E0
1.547762304E1,-4.484674072E-1,1.202299805E0,9.889484711E0
1.548767204E1,4.586462402E-1,2.529290314E0,9.741592255E0
1.549772204E1,4.587959290E-1,1.620081024E0,9.821076965E0
1.550777204E1,1.724414062E-1,8.707392883E-1,9.737400970E0
1.551782104E1,1.781295776E-1,1.951791229E0,9.733359375E0
1.552787104E1,1.552272034E-1,8.325686646E-1,9.840386810E0
1.553792104E1,2.182461548E-1,8.402027893E-1,9.732012177E0
1.554797004E1,-4.197271729E-1,-6.177653503E-1,9.785900116E0
1.555802004E1,6.436614990E-3,-1.737886047E-1,9.857451324E0
1.556807004E1,2.710862732E-1,1.163530426E0,9.835447083E0
1.557811904E1,4.379891968E-1,2.635419617E0,9.664203186E0
1.558816904E1,-1.945953369E-2,2.378853149E0,9.564360809E0
1.559821904E1,-3.727249146E-2,2.048340454E0,9.871072998E0
1.560826804E1,3.517684937E-1,2.489323425E0,9.705068207E0
1.561831804E1,8.232879639E-3,2.003284149E0,9.761351166E0
1.562836804E1,-2.856060791E-1,1.340911560E0,9.852960663E0
1.563841704E1,1.092727661E-2,2.937042389E0,9.725126495E0
1.564846704E1,-3.375480652E-1,2.448159027E0,9.770931244E0
1.565851704E1,-3.420387268E-1,1.504072266E0,9.764344940E0
1.566856704E1,-3.544628906E-1,1.237776031E0,9.706116028E0
1.567861604E1,-4.019142151E-1,1.630858612E0,9.752369843E0
1.568866604E1,-2.465373230E-1,1.938917999E0,9.724827118E0
1.569871604E1,-3.504212952E-1,4.535568237E-2,9.731712799E0
1.570876504E1,-6.384223938E-1,4.053570557E-1,9.796827393E0
1.571881504E1,-6.355783081E-1,6.698570251E-1,9.734556885E0
1.572886504E1,-6.177653503E-1,-2.591111755E-1,9.769134979E0
1.573891325E1,-6.806346130E-1,-5.180726624E-1,9.738748169E0
1.574896325E1,-6.828799438E-1,-6.755451965E-1,9.785451050E0
1.575901325E1,-5.325924683E-1,-1.390608215E0,9.791438599E0
1.576906225E1,-4.201762390E-1,-2.089205475E0,9.759405212E0
1.577911225E1,-3.885919189E-1,-1.565594330E0,9.753567352E0
1.578916225E1,-3.939807129E-1,-2.342329102E0,9.763446808E0
1.579921125E1,-5.860313416E-1,-2.314187622E0,9.758507080E0
1.580926125E1,-9.277706909E-1,-2.330803070E0,9.777816925E0
1.581931125E1,-1.090332642E0,-2.778222656E0,9.784852295E0
1.582936025E1,-8.394543457E-1,-2.210153961E0,9.757159882E0
1.583941025E1,-9.599537659E-1,-2.405647430E0,9.778116302E0
1.584946025E1,-1.047521667E0,-2.461181946E0,9.783804474E0
1.585950925E1,-1.067579956E0,-2.624941406E0,9.800569611E0
1.586955925E1,-9.674382019E-1,-2.775677948E0,9.770182800E0
1.587960925E1,-7.197033691E-1,-1.957479401E0,9.769434357E0
1.588965925E1,-7.723937988E-1,-1.898801422E0,9.769434357E0
1.589970825E1,-7.583230591E-1,-2.172881470E0,9.749675446E0
1.590975825E1,-7.789801025E-1,-2.252066803E0,9.764644318E0
1.591980825E1,-7.958949280E-1,-1.957928467E0,9.772128754E0
1.592985725E1,-8.744815063E-1,-1.694775696E0,9.767338715E0
1.593990725E1,-4.947212219E-1,-1.750010834E0,9.772428131E0
1.594995725E1,-2.987786865E-1,-1.582509155E0,9.791139221E0
1.596000625E1,-1.315763855E-1,-3.200344849E-1,9.785750427E0
1.597005625E1,-1.481918335E-2,3.742218018E-2,9.767638092E0
1.598010625E1,-6.791377258E-1,-4.793481903E0,9.827962646E0
1.599015525E1,-1.948947144E0,-1.336346054E1,9.611812134E0
1.600020525E1,-3.251239014E-1,-2.836301880E0,9.898316345E0
1.601025525E1,-5.742059326E-1,-2.474504242E0,9.858798523E0
1.602030425E1,-5.542973328E-1,-1.235830078E0,9.749675446E0
1.603035425E1,-2.336640930E-1,-1.121168518E-1,9.820478210E0
1.604040425E1,-2.296224976E-1,-7.229965210E-2,9.772128754E0
1.605045325E1,-2.630030823E-1,-1.972897339E-1,9.748028870E0
1.606050325E1,-3.137475586E-1,-2.890489197E-1,9.832004242E0
1.607055325E1,-2.990780640E-1,-4.622387695E-1,9.715097351E0
1.608060225E1,-1.140628052E-1,-7.259902954E-2,9.814191284E0
1.609065225E1,-1.242416382E-1,-2.332150269E-1,9.793384552E0
1.610070225E1,-5.269042969E-2,-6.081852722E-1,9.729168091E0
1.611075125E1,1.392105103E-1,-1.093027039E0,9.764045563E0
1.612080125E1,3.652404785E-1,-1.380579071E0,9.692045288E0
1.613085125E1,4.355941772E-1,-1.807940369E0,9.792636108E0
1.614090125E1,8.422984314E-1,-3.693868561E0,9.907147980E0
1.615095025E1,6.918612671E-1,-5.258115692E0,9.692194977E0
1.616100025E1,5.533992004E-1,-4.469555511E0,9.743837585E0
1.617105025E1,1.820214844E-1,-3.450325012E0,9.814640350E0
1.618109925E1,-4.237687683E-1,-3.395538940E0,9.879006500E0
1.619114925E1,-2.893482971E-1,-4.500391388E0,9.833351440E0
1.620119925E1,-9.416917419E-1,-5.135370941E0,9.811047821E0
1.621124825E1,-1.407822418E0,-3.930227051E0,9.820029144E0
1.622129825E1,-1.132544861E0,-3.263663177E0,9.791288910E0
1.623134825E1,-6.243516541E-1,-3.960164795E0,9.746082916E0
1.624139725E1,-4.559518433E-1,-3.909719696E0,9.747729492E0
1.625144725E1,-4.206253052E-1,-3.503763885E0,9.761800232E0
1.626149725E1,-4.942721558E-1,-3.869603119E0,9.756112061E0
1.627154625E1,-6.854246521E-1,-3.701951752E0,9.790989532E0
1.628159625E1,-9.310638428E-1,-2.916235657E0,9.745334473E0
1.629164625E1,-9.979747009E-1,-2.779420166E0,9.795031128E0
1.630169525E1,-7.414082336E-1,-2.694846039E0,9.797575836E0
1.631174525E1,-9.734257507E-1,-2.222129059E0,9.757010193E0
1.632179525E1,-1.190624084E0,-2.322869568E0,9.752519531E0
1.633184425E1,-8.150550842E-1,-2.745440826E0,9.742340698E0
1.634189425E1,-6.876699829E-1,-2.536325684E0,9.786798248E0
1.635194425E1,-1.011895752E0,-2.222278748E0,9.774673462E0
1.636199325E1,-9.157955933E-1,-2.337089996E0,9.722282410E0
1.637204325E1,-8.750802612E-1,-1.088536377E0,9.804311829E0
1.638209325E1,-3.585044861E-1,-8.354127502E-1,9.779613190E0
1.639214325E1,1.440005493E-1,-8.313711548E-1,9.717941437E0
1.640219225E1,3.356021118E-1,-9.391470337E-1,9.888885956E0
1.641224225E1,4.640350342E-2,-4.414320374E-1,9.752818909E0
1.642229225E1,-4.176315308E-2,5.954617310E-1,9.734706573E0
1.643234125E1,2.842588806E-1,2.360591125E-1,9.813442841E0
1.644239125E1,3.481759644E-1,2.649490356E-2,9.700577545E0
1.645244125E1,1.597178650E-1,1.002764740E0,9.688752136E0
1.646249025E1,2.366578674E-1,9.123527527E-1,9.748927002E0
1.647254025E1,1.236428833E-1,1.172811127E0,9.710906067E0
1.648259025E1,-2.621049500E-1,1.972148895E0,9.824819183E0
1.649263925E1,-2.601589966E-1,2.986289978E0,9.731563110E0
1.650268925E1,6.436614990E-3,2.585722961E0,9.789043579E0
1.651273925E1,5.114863586E-1,2.364333344E0,9.759854279E0
1.652278825E1,2.671943665E-1,1.984123993E0,9.620194702E0
1.653283825E1,7.346722412E-1,2.226769409E0,9.895023193E0
1.654288825E1,1.298250275E0,3.520828400E0,9.845625916E0
1.655293725E1,8.655001831E-1,2.092049561E0,8.019423523E0
1.656298725E1,-1.871109009E-1,3.287613373E0,1.125225082E1
1.657303725E1,5.987548828E-4,5.466332703E0,9.814041595E0
1.658308625E1,3.379971313E-1,5.001998291E0,9.595795441E0
1.659313625E1,4.860392761E-1,4.402944031E0,9.940079498E0
1.660318625E1,6.418652344E-1,4.647685089E0,1.016551071E1
1.661323625E1,6.634204102E-1,4.654870148E0,7.579039307E0
1.662328525E1,3.911366272E-1,6.613996124E0,1.035052597E1
1.663333525E1,9.792636108E-1,6.906936951E0,1.067145859E1
1.664338525E1,4.011657715E-1,6.173013153E0,8.504414978E0
1.665343425E1,1.672023010E-1,7.446864166E0,9.842482452E0
1.666348425E1,1.773811340E-1,7.734116821E0,1.073357941E1
1.667353425E1,-9.116043091E-2,7.035369873E0,9.808353424E0
1.668358325E1,-3.209326172E-1,6.121520233E0,9.867480469E0
1.669363325E1,7.517367554E-1,5.556295624E0,9.912536774E0
1.670368325E1,-2.634521484E-1,4.913532257E0,9.923913116E0
1.671373225E1,-3.034190369E-1,4.434977417E0,9.048084412E0
1.672378225E1,-1.378633118E-1,4.281396790E0,1.011386810E1
1.673382863E1,-3.486250305E-1,4.107159119E0,9.805509338E0
1.674387762E1,-3.620970154E-1,3.885320435E0,9.338630219E0
1.675392762E1,-1.014290771E0,2.149829407E0,1.079345490E1
1.676397762E1,7.412585449E-1,9.433383179E-1,1.082668579E1
1.677402662E1,2.139051819E-1,2.612068176E0,9.330097961E0
1.678407662E1,2.552192688E-1,3.388503571E0,7.234156494E0
1.679412662E1,-5.697152710E-1,4.769531708E0,8.336314545E0
1.680417662E1,-6.893165588E-1,2.584076385E0,1.177211975E1
1.681422562E1,-1.993853760E-1,3.481310577E0,9.560319214E0
1.682427562E1,4.677772522E-1,2.583926697E0,9.470955048E0
1.683432562E1,3.790118408E-1,1.890418854E0,9.927655334E0
1.684437462E1,-4.914280701E-1,6.361770630E-2,1.388572449E1
1.685442462E1,-1.034648438E0,4.473297729E0,4.311334534E0
1.686447462E1,4.718188477E-1,1.224753113E0,8.426427155E0
1.687452362E1,3.158432007E-1,1.920805664E0,1.344249619E1
1.688457362E1,-3.637435913E-1,3.329526215E0,9.284143524E0
1.689462362E1,-6.677613831E-1,2.652783508E0,9.156009979E0
1.690467262E1,3.888912964E-1,1.293909302E0,1.003962250E1
1.691472262E1,1.116677856E0,1.048270111E0,9.826316071E0
1.692477262E1,8.170010376E-1,6.990463257E-1,9.675579529E0
1.693482162E1,5.159770203E-1,1.111139374E0,9.821526031E0
1.694487162E1,6.231541443E-1,9.493258667E-1,9.771529999E0
1.695492162E1,9.081614685E-1,8.427474976E-2,9.828112335E0
1.696497062E1,1.195414124E0,6.828799438E-1,9.847422180E0
1.697502062E1,7.012916565E-1,9.728269958E-1,9.672735443E0
1.698507062E1,1.805245972E-1,6.439608765E-1,9.862540741E0
1.699511962E1,2.671943665E-1,3.373983765E-1,9.592352600E0
1.700516962E1,-1.228944397E-1,-1.291813660E-1,9.921967163E0
1.701521962E1,-4.236190796E-1,-2.848576355E-1,9.786199493E0
1.702526962E1,-1.797761536E-1,7.583230591E-1,9.745633850E0
1.703531862E1,1.191522217E-1,5.316943359E-1,9.759704590E0
1.704536862E1,-4.460723877E-2,2.230361938E-2,9.706565094E0
1.705541862E1,-6.599775696E-1,2.369572449E-1,9.835596771E0
1.706546762E1,-1.135538635E0,-4.522096252E-1,9.844278717E0
