"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.148107053E1,-7.238288224E-2,7.118647546E-2,9.769296646E0
5.148317759E1,-5.862415582E-2,6.101697683E-2,9.769296646E0
5.148528653E1,-7.716853172E-2,7.597211748E-2,9.774082184E0
5.148739388E1,-6.340979785E-2,7.058826834E-2,9.754940033E0
5.148950199E1,-5.802594870E-2,6.580262631E-2,9.764511108E0
5.149160993E1,-7.298108935E-2,6.580262631E-2,9.745368004E0
5.149371803E1,-7.298108935E-2,7.058826834E-2,9.759725571E0
5.149582705E1,-7.238288224E-2,6.640082598E-2,9.759725571E0
5.149793618E1,-5.802594870E-2,6.101697683E-2,9.759725571E0
5.150004365E1,-7.238288224E-2,8.075776696E-2,9.759725571E0
5.150215238E1,-8.195417374E-2,7.597211748E-2,9.764511108E0
5.150425934E1,-7.776673883E-2,6.640082598E-2,9.745368004E0
5.150636530E1,-7.298108935E-2,5.682953820E-2,9.764511108E0
5.150846566E1,-7.238288224E-2,6.640082598E-2,9.764511108E0
5.151058430E1,-8.255238086E-2,6.640082598E-2,9.740582466E0
5.151269249E1,-7.238288224E-2,8.075776696E-2,9.769296646E0
5.151480329E1,-7.776673883E-2,6.640082598E-2,9.745368004E0
5.151690673E1,-6.281159073E-2,7.058826834E-2,9.754940033E0
5.151900813E1,-6.340979785E-2,6.580262631E-2,9.750154495E0
5.152112570E1,-7.238288224E-2,7.118647546E-2,9.778867722E0
5.152323339E1,-7.298108935E-2,6.161518395E-2,9.754940033E0
5.152534273E1,-6.759724021E-2,8.075776696E-2,9.764511108E0
5.152744885E1,-7.716853172E-2,7.597211748E-2,9.745368004E0
5.152955829E1,-6.819544733E-2,6.101697683E-2,9.740582466E0
5.153166696E1,-6.281159073E-2,5.144568533E-2,9.774082184E0
5.153377539E1,-7.238288224E-2,6.640082598E-2,9.759725571E0
5.153588416E1,-6.759724021E-2,8.015955985E-2,9.754940033E0
5.153799136E1,-6.819544733E-2,6.580262631E-2,9.750154495E0
5.154009957E1,-7.238288224E-2,6.161518395E-2,9.764511108E0
5.154220762E1,-6.759724021E-2,6.101697683E-2,9.769296646E0
5.154431594E1,-8.195417374E-2,6.640082598E-2,9.759725571E0
5.154642420E1,-7.238288224E-2,7.118647546E-2,9.759725571E0
5.154853243E1,-7.716853172E-2,6.640082598E-2,9.759725571E0
5.155063834E1,-6.759724021E-2,8.075776696E-2,9.774082184E0
5.155273980E1,-6.759724021E-2,7.537391037E-2,9.750154495E0
5.155485736E1,-7.716853172E-2,7.597211748E-2,9.764511108E0
5.155696547E1,-6.759724021E-2,7.058826834E-2,9.754940033E0
5.155907589E1,-6.281159073E-2,7.058826834E-2,9.759725571E0
5.156118169E1,-7.238288224E-2,6.161518395E-2,9.764511108E0
5.156329019E1,-7.716853172E-2,8.075776696E-2,9.750154495E0
5.156539931E1,-9.152546525E-2,8.075776696E-2,9.764511108E0
5.156750686E1,-7.716853172E-2,7.597211748E-2,9.759725571E0
5.156961575E1,-9.631111473E-2,8.075776696E-2,9.783653259E0
5.157172186E1,-9.152546525E-2,9.032905847E-2,9.764511108E0
5.157382767E1,-9.152546525E-2,8.075776696E-2,9.764511108E0
5.157593904E1,-1.010967568E-1,8.554340899E-2,9.754940033E0
5.157804761E1,-9.631111473E-2,8.554340899E-2,9.764511108E0
5.158015675E1,-1.058823988E-1,8.554340899E-2,9.750154495E0
5.158226380E1,-1.106680483E-1,9.511470050E-2,9.745368004E0
5.158436915E1,-1.106680483E-1,9.990034252E-2,9.764511108E0
5.158647251E1,-1.202393398E-1,9.032905847E-2,9.769296646E0
5.158858789E1,-1.250249892E-1,1.142572835E-1,9.754341125E0
5.159069729E1,-1.345962733E-1,1.046859920E-1,9.759725571E0
5.159280467E1,-1.298106313E-1,1.046859920E-1,9.740582466E0
5.159490065E1,-1.298106313E-1,7.597211748E-2,9.745368004E0
5.159700968E1,-1.489532143E-1,9.032905847E-2,9.774082184E0
5.159913008E1,-1.489532143E-1,9.511470050E-2,9.754940033E0
5.160123855E1,-1.345962733E-1,1.046859920E-1,9.740582466E0
5.160334071E1,-1.154536903E-1,8.075776696E-2,9.764511108E0
5.160545147E1,-1.058823988E-1,8.075776696E-2,9.778867722E0
5.160754834E1,-9.631111473E-2,8.075776696E-2,9.750154495E0
5.160967334E1,-8.673982322E-2,7.118647546E-2,9.745368004E0
5.161177912E1,-9.690931439E-2,5.204389244E-2,9.750154495E0
5.161389112E1,-4.426721856E-2,4.187439755E-2,9.735796928E0
5.161599354E1,-3.888336942E-2,4.187439755E-2,9.764511108E0
5.161809543E1,-3.948157281E-2,4.187439755E-2,9.740582466E0
5.162021336E1,-1.076770201E-2,2.751746029E-2,9.750154495E0
5.162232050E1,-1.196411322E-3,2.751746029E-2,9.754940033E0
5.162443095E1,4.187439568E-3,4.187439755E-2,9.754940033E0
5.162653653E1,-5.982056609E-4,4.187439755E-2,9.769296646E0
5.162864255E1,-5.383851007E-3,5.144568533E-2,9.774082184E0
5.163074356E1,-2.991028316E-2,5.144568533E-2,9.754940033E0
5.163286261E1,-3.409772366E-2,8.015955985E-2,9.769296646E0
5.163497009E1,-3.888336942E-2,6.101697683E-2,9.759725571E0
5.163708160E1,-3.948157281E-2,4.187439755E-2,9.769296646E0
5.163918805E1,-5.862415582E-2,4.187439755E-2,9.754940033E0
5.164130277E1,-7.716853172E-2,6.640082598E-2,9.764511108E0
5.164340257E1,-9.212367237E-2,6.640082598E-2,9.740582466E0
5.164551097E1,-1.016949639E-1,6.161518395E-2,9.759725571E0
5.164761717E1,-1.154536903E-1,8.075776696E-2,9.754940033E0
5.164972737E1,-1.250249892E-1,7.597211748E-2,9.769296646E0
5.165183549E1,-1.202393398E-1,7.597211748E-2,9.769296646E0
5.165394336E1,-1.298106313E-1,6.640082598E-2,9.779465675E0
5.165605052E1,-1.393819153E-1,7.597211748E-2,9.778867722E0
5.165815915E1,-1.447657645E-1,6.640082598E-2,9.755537987E0
5.166026756E1,-1.489532143E-1,7.118647546E-2,9.774680138E0
5.166237261E1,-1.824527234E-1,8.075776696E-2,9.774680138E0
5.166448538E1,-2.207378894E-1,1.196411327E-1,9.774082184E0
5.166659324E1,-2.309073806E-1,9.092725813E-2,9.745966911E0
5.166870285E1,-2.596212626E-1,7.657032460E-2,9.765109062E0
5.167081075E1,-2.931207716E-1,9.092725813E-2,9.745966911E0
5.167291549E1,-3.074777126E-1,1.004985496E-1,9.741181374E0
5.167501626E1,-3.164508045E-1,1.052841991E-1,9.765109062E0
5.167713418E1,-3.314059377E-1,9.092725813E-2,9.760323524E0
5.167924258E1,-3.361915946E-1,1.052841991E-1,9.731609344E0
5.168135327E1,-3.314059377E-1,1.052841991E-1,9.726823807E0
5.168345702E1,-3.266202807E-1,1.004985496E-1,9.765109062E0
5.168555943E1,-3.314059377E-1,1.052841991E-1,9.731609344E0
5.168767658E1,-3.074777126E-1,8.614161611E-2,9.736394882E0
5.168978381E1,-2.452643216E-1,4.785645381E-2,9.751350403E0
5.169189413E1,-2.404786795E-1,6.221338734E-2,9.765109062E0
5.169399653E1,-2.069791555E-1,7.597211748E-2,9.741181374E0
5.169609485E1,-1.926222295E-1,6.161518395E-2,9.726823807E0
5.169821723E1,-2.021935135E-1,5.682953820E-2,9.745966911E0
5.170032589E1,-1.830509305E-1,7.597211748E-2,9.750752449E0
5.170243678E1,-1.878365725E-1,6.161518395E-2,9.745966911E0
5.170454229E1,-1.734796464E-1,6.161518395E-2,9.760323524E0
5.170664941E1,-2.069791555E-1,5.204389244E-2,9.722038269E0
5.170875799E1,-1.926222295E-1,8.973085321E-3,9.765707016E0
5.171086596E1,-2.691925466E-1,4.307080805E-2,9.799206734E0
5.171297393E1,-2.069791555E-1,6.161518395E-2,9.765109062E0
5.171508092E1,-2.069791555E-1,-5.383851007E-3,9.765707016E0
5.171718835E1,-1.686939895E-1,-1.974078640E-2,9.741779327E0
5.171929486E1,-1.734796464E-1,-1.974078640E-2,9.784850121E0
5.172140883E1,-3.074777126E-1,-9.571290575E-3,9.775876999E0
5.172351566E1,-3.367897868E-1,-7.178468257E-2,9.738189697E0
5.172562478E1,-4.325026870E-1,-2.811566554E-2,9.790832520E0
5.172773344E1,-4.660021961E-1,-5.682953820E-2,9.781859398E0
5.172984767E1,-5.479564071E-1,-9.511470050E-2,9.720243454E0
5.173194846E1,-5.814558864E-1,-9.511470050E-2,9.715457916E0
5.173405658E1,-5.760720372E-1,-2.273181453E-2,9.767501831E0
5.173616311E1,-5.760720372E-1,-2.751746029E-2,9.767501831E0
5.173827403E1,-5.712863803E-1,-8.075776696E-2,9.772886276E0
5.174038110E1,-5.377869010E-1,-7.597211748E-2,9.748359680E0
5.174248949E1,-5.958128572E-1,-7.058826834E-2,9.720243454E0
5.174459749E1,-6.191428304E-1,-2.273181453E-2,9.753145218E0
5.174670601E1,-6.047859192E-1,-3.708875179E-2,9.757930756E0
5.174881159E1,-6.580262184E-1,-9.451649338E-2,9.744770050E0
5.175091224E1,-6.675975323E-1,-1.806581169E-1,9.735796928E0
5.175303115E1,-6.723831892E-1,-1.088734269E-1,9.692128181E0
5.175514011E1,-6.436693072E-1,-8.015955985E-2,9.729815483E0
5.175724961E1,-7.196413875E-1,-7.956135273E-2,9.835697174E0
5.175935519E1,-9.164510965E-1,-8.374879509E-2,9.692726135E0
5.176146088E1,-1.040877819E0,-7.178467698E-3,9.635298729E0
5.176356219E1,-1.025922656E0,3.589234129E-2,9.744770050E0
5.176568029E1,-1.082752228E0,5.563312769E-2,9.930811882E0
5.176778922E1,-1.236491084E0,8.494520187E-2,9.783055305E0
5.176989913E1,-1.256231904E0,1.316052489E-2,9.722038269E0
5.177200439E1,-1.213161111E0,-2.033899166E-2,9.774680138E0
5.177410664E1,-1.207777262E0,1.794617064E-2,9.759725571E0
5.177621968E1,-1.246660590E0,-2.512463741E-2,9.736394882E0
5.177832788E1,-1.280160069E0,3.589233849E-3,9.726823807E0
5.178043901E1,-1.395015597E0,5.682953820E-2,9.698110580E0
5.178254604E1,-1.322632670E0,1.232303679E-1,9.696913719E0
5.178465421E1,-1.341775298E0,1.238285750E-1,9.783055305E0
5.178676263E1,-1.279561877E0,1.280160099E-1,9.759127617E0
5.178887170E1,-1.322632670E0,1.471585929E-1,9.749555588E0
5.179097885E1,-1.384247899E0,1.190429255E-1,9.855438232E0
5.179308695E1,-1.552343726E0,4.785645381E-2,9.827920914E0
5.179519437E1,-1.509871125E0,5.682953820E-2,9.769894600E0
5.179730125E1,-1.514656782E0,1.094716340E-1,9.674181938E0
5.179941162E1,-1.456032634E0,1.860419661E-1,9.768698692E0
5.180152002E1,-1.436291814E0,2.913261652E-1,9.877572060E0
5.180362967E1,-1.445863128E0,3.774677813E-1,9.723833084E0
5.180573850E1,-1.470987678E0,2.721835673E-1,9.614959717E0
5.180784898E1,-1.604985833E0,3.445664644E-1,9.567103386E0
5.180995261E1,-1.862214208E0,4.319044948E-1,9.777671814E0
5.181206074E1,-2.000399828E0,4.899304509E-1,9.887741089E0
5.181416812E1,-1.905883193E0,3.888336718E-1,9.653842926E0
5.181627742E1,-1.896910191E0,2.452643216E-1,9.702896118E0
5.181838568E1,-1.914856315E0,3.170489967E-1,9.884152412E0
5.182049421E1,-1.800599098E0,3.026920557E-1,9.821340561E0
5.182260320E1,-1.685743570E0,2.590230405E-1,9.744770050E0
5.182471042E1,-1.690529227E0,3.499503136E-1,9.748957634E0
5.182681876E1,-1.766501307E0,3.786641955E-1,9.792028427E0
5.182892660E1,-1.868196249E0,1.830509305E-1,9.751350403E0
5.183103528E1,-1.805982947E0,1.633101404E-1,9.732208252E0
5.183314349E1,-1.671386600E0,2.781656384E-1,9.716055870E0
5.183525254E1,-1.542174220E0,2.775674164E-1,9.744172096E0
5.183735995E1,-1.532602906E0,3.780659735E-1,9.647860527E0
5.183946647E1,-1.594816327E0,3.493520916E-1,9.724431038E0
5.184156549E1,-1.661217093E0,3.786641955E-1,9.820143700E0
5.184368290E1,-1.964507341E0,2.572284266E-2,9.906285286E0
5.184579093E1,-1.836491346E0,-1.525424421E-1,9.706484795E0
5.184790238E1,-1.746162295E0,-2.201396823E-1,9.563513756E0
5.185001023E1,-1.794018745E0,-7.597211748E-2,9.528818130E0
5.185211936E1,-1.883151412E0,4.426721856E-2,9.733404160E0
5.185422622E1,-1.930409670E0,6.340979785E-2,9.963115692E0
5.185633523E1,-1.926820397E0,3.469592705E-2,9.690931320E0
5.185844156E1,-1.874776483E0,2.452643216E-2,9.552147865E0
5.186054925E1,-1.840678811E0,8.195417374E-2,9.632308006E0
5.186265407E1,-1.873580098E0,1.016949639E-1,9.785448074E0
5.186476685E1,-1.824527264E0,7.298108935E-2,1.001994514E1
5.186687506E1,-1.748555183E0,7.716853172E-2,9.862018585E0
5.186898422E1,-1.801197290E0,2.015953064E-1,9.688538551E0
5.187109397E1,-1.926222205E0,2.931207716E-1,9.540184021E0
5.187320877E1,-1.979462504E0,2.309073806E-1,9.473783493E0
5.187530051E1,-2.041077614E0,2.075773627E-1,9.627521515E0
5.187740625E1,-1.948953986E0,1.740778536E-1,1.000977516E1
5.187952184E1,-1.958525300E0,1.788634956E-1,9.981060982E0
5.188163383E1,-2.078166485E0,3.128615618E-1,9.774680138E0
5.188374082E1,-1.977667928E0,3.990031779E-1,9.682557106E0
5.188583883E1,-1.931007862E0,3.218346536E-1,9.530014038E0
5.188795758E1,-1.967498422E0,3.655036688E-1,9.907482147E0
5.189006646E1,-1.858026743E0,2.309073806E-1,9.846465111E0
5.189217622E1,-2.054836512E0,3.320041299E-1,9.607182503E0
5.189427814E1,-2.151147604E0,4.229314029E-1,9.477372169E0
5.189637495E1,-2.121237278E0,4.516452849E-1,9.629914284E0
5.189849851E1,-2.040479422E0,3.511467278E-1,9.702297211E0
5.190060689E1,-1.834098577E0,3.026920557E-1,9.711869240E0
5.190271935E1,-1.753340840E0,2.590230405E-1,9.659226418E0
5.190482176E1,-1.945364833E0,1.830509305E-1,9.674779892E0
5.190693129E1,-2.121835470E0,3.942175210E-1,9.620942116E0
5.190903978E1,-1.900499344E0,3.409772217E-1,9.859625816E0
5.191114808E1,-1.718644857E0,2.303091735E-1,9.912865639E0
5.191325608E1,-1.748555183E0,6.759724021E-2,9.837491989E0
5.191536413E1,-1.888535261E0,2.512463741E-2,9.680762291E0
5.191746988E1,-1.710868239E0,1.489532143E-1,9.583254814E0
5.191957048E1,-1.538584948E0,2.249253243E-1,9.558130264E0
5.192168920E1,-1.585843205E0,2.584248483E-1,9.615557671E0
5.192379822E1,-1.762912035E0,2.350948304E-1,9.611370087E0
5.192590784E1,-1.935195327E0,1.160518974E-1,9.818947792E0
5.192801108E1,-1.811366796E0,6.281159073E-2,9.675378799E0
5.193011132E1,-1.639083505E0,1.004985496E-1,9.602995872E0
5.193223008E1,-1.644467354E0,1.004985496E-1,9.569496155E0
5.193433823E1,-1.734796405E0,1.489532143E-1,9.659825325E0
5.193644915E1,-1.752144337E0,1.782652885E-1,1.005165005E1
5.193855316E1,-1.581057549E0,2.871387079E-2,9.813564301E0
5.194065677E1,-1.510469317E0,-4.845465720E-2,9.680164337E0
5.194277149E1,-1.403988719E0,8.075776696E-2,9.707083702E0
5.194487933E1,-1.466202021E0,2.482553422E-1,9.653244972E0
5.194698925E1,-1.345962763E0,3.822534084E-1,9.546165466E0
5.194909572E1,-1.595414519E0,3.828516230E-2,9.851848602E0
5.195120411E1,-1.874178290E0,-8.374879137E-3,9.762716293E0
5.195331273E1,-1.782652855E0,-4.247260094E-2,9.924830437E0
5.195542093E1,-1.554138303E0,-5.982056609E-4,9.469595909E0
5.195752983E1,-1.451246977E0,1.238285750E-1,9.908080101E0
5.195963697E1,-1.580459356E0,1.339980662E-1,9.903294563E0
5.196174525E1,-1.614557028E0,-2.392822690E-2,9.986445427E0
5.196385315E1,-1.603191137E0,-7.716853172E-2,9.188439369E0
5.196596167E1,-1.391426325E0,2.273181453E-2,9.425926208E0
5.196807016E1,-1.590030670E0,2.201396823E-1,9.802198410E0
5.197017923E1,-1.357328653E0,2.751746029E-2,9.549755096E0
5.197228197E1,-1.405783296E0,1.316052489E-2,9.440283775E0
5.197437596E1,-1.317248821E0,8.554340899E-2,9.950552940E0
5.197650143E1,-1.307677627E0,3.290131316E-2,1.002772141E1
5.197861138E1,-1.256231904E0,-3.948157281E-2,9.803394318E0
5.198072386E1,-9.984052777E-1,-2.129612118E-1,9.669994354E0
5.198283050E1,-1.164706469E0,1.256231871E-2,9.793225288E0
5.198494666E1,-1.217946768E0,-2.093719877E-2,9.640682220E0
5.198704401E1,-1.032503009E0,-1.986042857E-1,9.603593826E0
5.198915251E1,-8.111668825E-1,-2.183450609E-1,9.846465111E0
5.199125875E1,-8.392825127E-1,-2.566302419E-1,1.000917721E1
5.199336591E1,-8.075776696E-1,-2.045863420E-1,9.482755661E0
5.199546511E1,-5.437689424E-1,-7.118647546E-2,9.418747902E0
5.199758466E1,-6.508477330E-1,1.453639716E-1,9.947562218E0
5.199969147E1,-6.023930907E-1,1.022931710E-1,1.023948669E1
5.200180150E1,-4.881358147E-1,3.212364316E-1,9.749555588E0
5.200390979E1,-7.495517135E-1,1.196411322E-3,9.490532875E0
5.200601860E1,-7.190431952E-1,-9.391828626E-2,9.954740524E0
5.200812821E1,-7.322037220E-1,-2.087737769E-1,1.042433167E1
5.201023451E1,-6.867401004E-1,-3.481557071E-1,9.923633575E0
5.201234270E1,-7.082754970E-1,-2.961117923E-1,9.335597992E0
5.201445064E1,-6.777670383E-1,-3.230310604E-2,9.409176826E0
5.201656012E1,-8.578268886E-1,-1.842473447E-1,1.007079220E1
5.201867119E1,-1.047458172E0,-2.404786795E-1,1.065523911E1
5.202077559E1,-9.290133715E-1,5.024927482E-2,1.001156998E1
5.202288408E1,-6.705885530E-1,-1.333998591E-1,9.017950058E0
5.202499227E1,-4.259224236E-1,-2.536391914E-1,9.156734467E0
5.202710031E1,-6.933203340E-1,3.529413417E-2,1.022572803E1
5.202920855E1,-1.284347534E0,-6.035895348E-1,1.057388306E1
5.203131660E1,-1.362712502E0,-7.040880919E-1,1.021196842E1
5.203342476E1,-1.404586911E0,-4.660021961E-1,9.009575844E0
5.203553201E1,-1.303490162E0,-5.808576941E-1,9.335597992E0
5.203763875E1,-1.325025558E0,-6.855437160E-1,1.009651470E1
5.203973970E1,-1.311266780E0,-5.994020700E-1,9.851848602E0
5.204185917E1,-1.335195065E0,-5.563312769E-1,9.727422714E0
5.204396624E1,-1.640878081E0,-5.838487148E-1,1.004925728E1
5.204607695E1,-1.305882931E0,-5.994020700E-1,9.952347755E0
5.204818244E1,-1.110867858E0,-5.240281820E-1,9.530612946E0
5.205028942E1,-1.283151150E0,-5.952146053E-1,9.589237213E0
5.205239202E1,-1.578066587E0,-3.684946895E-1,9.941579819E0
5.205450730E1,-1.533201098E0,-1.292124242E-1,1.014496994E1
5.205661570E1,-1.284945726E0,-2.596212626E-1,9.973284721E0
5.205872653E1,-1.269990563E0,-5.377869010E-1,9.205786705E0
5.206082802E1,-1.387238979E0,-3.326023519E-1,8.463413239E0
5.206292465E1,-1.339980721E0,-3.170489967E-1,9.567701340E0
5.206504864E1,-1.016351461E0,-1.932204217E-1,1.006720352E1
5.206715690E1,-1.274776220E0,-3.457628787E-1,1.022692394E1
5.206926517E1,-1.208973646E0,-1.884347796E-1,9.766305923E0
5.207137343E1,-1.226321578E0,-1.591227055E-1,1.020598698E1
5.207348170E1,-1.304088354E0,-2.069791555E-1,9.929615974E0
5.207558996E1,-1.139581800E0,-1.507478207E-1,9.149555206E0
5.207768733E1,-9.684949517E-1,-1.698904037E-1,1.006660461E1
5.207979569E1,-1.250848055E0,1.136590764E-1,9.658628464E0
5.208191914E1,-1.319043517E0,-2.512463741E-2,9.579067230E0
5.208401492E1,-1.549950838E0,1.333998591E-1,9.124430656E0
5.208613758E1,-1.384247899E0,5.204389244E-2,1.005643559E1
5.208824156E1,-1.143171072E0,1.710868180E-1,1.018804073E1
5.209035003E1,-1.164108157E0,2.853440940E-1,9.594620705E0
5.209245422E1,-1.210768223E0,8.015955985E-2,1.020359421E1
5.209455240E1,-1.005583763E0,1.848455518E-1,9.939187050E0
5.209666176E1,-1.189232826E0,7.956135273E-2,9.543772697E0
5.209878018E1,-1.212562919E0,3.589233849E-3,9.898509026E0
5.210088802E1,-1.109671474E0,1.280160099E-1,1.023649502E1
5.210298962E1,-1.207179070E0,1.567298770E-1,9.844670296E0
5.210510529E1,-1.185045362E0,3.649054468E-2,9.520442963E0
5.210720929E1,-1.286142230E0,-5.862415582E-2,9.479166985E0
5.210932488E1,-1.027119160E0,-8.853443712E-2,9.698110580E0
5.211142913E1,-8.015955687E-1,3.529413417E-2,9.519247055E0
5.211353882E1,-7.286145091E-1,3.529413417E-2,9.844072342E0
5.211564560E1,-8.147560954E-1,1.740778536E-1,9.799804688E0
5.211775399E1,-1.015154958E0,2.566302419E-1,9.876375198E0
5.211986234E1,-1.036690354E0,-2.751746178E-1,9.805189133E0
5.212196801E1,-1.180858016E0,-1.645065546E-1,9.646664619E0
5.212406610E1,-8.105686903E-1,-1.848455518E-1,9.999606133E0
5.212617488E1,-1.236491084E0,-6.819544733E-2,9.918848038E0
5.212828278E1,-1.181456208E0,-1.196411322E-3,1.040997505E1
5.213040604E1,-1.138385415E0,-1.938186288E-1,9.479764938E0
5.213251400E1,-1.232303619E0,-5.527420044E-1,9.072386742E0
5.213462310E1,-1.208375454E0,-5.144568682E-1,9.019146919E0
5.213672827E1,-1.219143152E0,-3.032902777E-1,9.848857880E0
5.213883526E1,-1.277767301E0,-4.845465720E-2,1.048235798E1
5.214094023E1,-9.158528447E-1,-3.996013701E-1,1.021196842E1
5.214305413E1,-1.199402332E0,-4.660021961E-1,1.005105114E1
5.214516126E1,-1.222134113E0,-4.235295951E-1,9.214161873E0
5.214727097E1,-1.086341500E0,-4.677968323E-1,8.387441635E0
5.214937595E1,-1.113260746E0,-1.645065546E-1,9.708877563E0
5.215148072E1,-9.553344250E-1,-1.196411322E-3,1.078684425E1
5.215359406E1,-9.421738982E-1,-1.118644550E-1,1.060618591E1
5.215570226E1,-8.273184299E-1,-2.045863420E-1,9.354142189E0
5.215781206E1,-9.978070259E-1,5.383851007E-2,8.310273170E0
5.215991715E1,-8.889335990E-1,6.879365444E-2,9.246464729E0
5.216201643E1,-6.053841114E-1,2.075773627E-1,1.060678482E1
5.216413361E1,-4.127618968E-1,2.691925466E-1,1.077248764E1
5.216624159E1,-5.048855543E-1,1.776670814E-1,9.406784058E0
5.216835292E1,-7.058826685E-1,4.606183469E-1,9.003593445E0
5.217046047E1,-6.299105883E-1,5.282155871E-1,1.002532864E1
5.217256949E1,-6.616154313E-1,6.101697683E-1,1.039741230E1
5.217467713E1,-5.808576941E-1,5.186443329E-1,1.032622623E1
5.217678600E1,-6.538388133E-1,3.607180119E-1,1.016052341E1
5.217889262E1,-3.750749528E-1,3.684946895E-1,9.275178909E0
5.218100101E1,-6.376872063E-1,9.158528447E-1,1.000259686E1
5.218310641E1,-5.306084156E-1,6.185446382E-1,9.579067230E0
5.218520743E1,-5.491527915E-1,6.855437160E-1,9.588638306E0
5.218732573E1,-3.678964674E-1,6.993024349E-1,9.419944763E0
5.218943406E1,-6.616154313E-1,4.989035130E-1,9.241679192E0
5.219154497E1,-5.461617708E-1,4.851447940E-1,1.063250732E1
5.219365303E1,-6.616154313E-1,7.345965505E-1,1.019043350E1
5.219576458E1,-6.017948985E-1,5.760720372E-1,9.857233047E0
5.219786712E1,-5.347958803E-1,5.515456200E-1,9.728020668E0
5.219997478E1,-7.190431952E-1,7.286145091E-1,9.043673515E0
5.220208178E1,-5.533402562E-1,5.120640397E-1,8.753543854E0
5.220419142E1,-3.014956415E-1,3.302095234E-1,9.738788605E0
5.220629973E1,-3.236292601E-1,3.260220885E-1,1.022213840E1
5.220840836E1,-5.700899959E-1,3.086741269E-1,1.080120182E1
5.221051723E1,-5.593222976E-1,1.926222295E-1,1.015693378E1
5.221262441E1,-8.249256015E-1,2.027917206E-1,9.555737495E0
5.221473261E1,-5.635097623E-1,-1.046859920E-1,9.404391289E0
5.221683809E1,-6.245267391E-1,-1.423729509E-1,9.744770050E0
5.221893750E1,-6.197410822E-1,-2.333002090E-1,9.774082184E0
5.222105144E1,-8.847461939E-1,-2.662015259E-1,9.460023880E0
5.222316557E1,-6.472585201E-1,-3.475574851E-1,1.032981491E1
5.222527524E1,-7.585247755E-1,-4.193421602E-1,1.002054310E1
5.222738077E1,-8.769695163E-1,-6.352944374E-1,9.439684868E0
5.222948004E1,-8.392825127E-1,-7.836494446E-1,9.479166985E0
5.223159868E1,-8.817551732E-1,-8.500502706E-1,9.762118340E0
5.223370680E1,-9.601200819E-1,-7.932206988E-1,9.250054359E0
5.223581742E1,-9.619147182E-1,-7.680960894E-1,9.990633011E0
5.223792585E1,-5.760720372E-1,-6.879364848E-1,1.057208824E1
5.224004191E1,-7.710871100E-1,-7.884350419E-1,9.698708534E0
5.224213757E1,-8.889335990E-1,-8.985049129E-1,9.212965012E0
5.224423722E1,-8.321040869E-1,-8.703892231E-1,8.953942299E0
5.224634088E1,-8.404789567E-1,-8.021938205E-1,1.040159988E1
5.224845160E1,-7.058826685E-1,-6.586244106E-1,1.039980507E1
5.225056241E1,-7.657032609E-1,-9.607182741E-1,1.005882835E1
5.225267315E1,-7.902296782E-1,-1.061216831E0,1.013180923E1
5.225479200E1,-1.026520967E0,-9.026923180E-1,9.442676544E0
5.225689968E1,-7.860422134E-1,-9.954141974E-1,8.606385231E0
5.225900826E1,-9.487541914E-1,-7.016952634E-1,9.555138588E0
5.226111454E1,-8.249256015E-1,-7.154539824E-1,1.064028454E1
5.226322205E1,-9.391828775E-1,-7.435696125E-1,1.090349483E1
5.226533013E1,-9.541380405E-1,-4.187439680E-1,1.022632599E1
5.226743557E1,-8.709874153E-1,-4.624129832E-1,9.595816612E0
5.226953626E1,-8.961120844E-1,-6.155536175E-1,9.492327690E0
5.227165241E1,-9.541380405E-1,-6.825526357E-1,9.315856934E0
5.227375364E1,-1.061815023E0,-5.910272002E-1,9.913464546E0
5.227587409E1,-9.906286001E-1,-4.001995921E-1,9.490532875E0
5.227798055E1,-7.950153351E-1,-4.151547253E-1,9.370293617E0
5.228009027E1,-9.116654396E-1,-5.862415433E-1,1.037168980E1
5.228219598E1,-7.615157962E-1,-3.948157430E-1,1.050748253E1
5.228430397E1,-5.772684813E-1,-1.046859920E-1,9.448060036E0
5.228641253E1,-5.162515044E-1,-1.722832322E-1,9.309276581E0
5.228852065E1,-7.764709592E-1,-6.017948985E-1,9.434301376E0
5.229062889E1,-7.316055298E-1,-8.697910309E-1,1.021077251E1
5.229273476E1,-6.526423693E-1,-9.708877802E-1,9.594620705E0
5.229483576E1,-4.091726840E-1,-1.019940615E0,9.441479683E0
5.229695256E1,-4.372883439E-1,-7.040880919E-1,9.280562401E0
5.229906221E1,-5.371887088E-1,-9.140582681E-1,9.646664619E0
5.230117228E1,-2.518445849E-1,-7.465606928E-1,1.026520920E1
5.230327856E1,-2.973082066E-1,-8.189435601E-1,9.763913155E0
5.230538400E1,3.290131316E-2,-9.206385016E-1,9.739984512E0
5.230748558E1,-1.992024779E-1,-1.019940615E0,1.056849957E1
5.230960344E1,-2.422732860E-1,-1.205982566E0,1.072343445E1
5.231171216E1,-2.237289101E-1,-1.307677627E0,9.467203140E0
5.231382170E1,-1.854437590E-2,-1.161715388E0,7.854440212E0
5.231592504E1,-4.707878530E-1,-7.704889178E-1,9.400801659E0
5.231802549E1,-3.290131092E-1,-7.130611539E-1,1.004985523E1
5.232014406E1,1.310070455E-1,-9.972088337E-1,1.038544846E1
