Force 1,Force 2
881.396484375,1809.521484375
882.2021484375,1810.3271484375
883.0078125,1808.7158203125
880.5908203125,1807.91015625
879.78515625,1807.1044921875
878.9794921875,1808.7158203125
878.173828125,1805.4931640625
878.173828125,1804.6875
878.173828125,1802.2705078125
876.5625,1799.0478515625
874.1455078125,1793.408203125
873.33984375,1792.6025390625
870.1171875,1786.962890625
858.837890625,1771.6552734375
852.392578125,1758.7646484375
845.947265625,1748.291015625
837.890625,1732.177734375
832.2509765625,1720.8984375
825.8056640625,1709.619140625
825.0,1706.396484375
826.611328125,1708.0078125
828.22265625,1705.5908203125
825.8056640625,1695.9228515625
822.5830078125,1693.505859375
813.720703125,1702.3681640625
800.830078125,1713.6474609375
792.7734375,1717.67578125
783.9111328125,1715.2587890625
780.6884765625,1708.0078125
779.8828125,1691.0888671875
778.271484375,1671.7529296875
777.4658203125,1650.8056640625
775.048828125,1637.9150390625
760.546875,1622.607421875
753.2958984375,1609.716796875
733.9599609375,1600.048828125
726.708984375,1602.4658203125
714.6240234375,1596.826171875
709.7900390625,1596.826171875
701.7333984375,1592.7978515625
704.9560546875,1584.7412109375
712.20703125,1574.267578125
717.8466796875,1553.3203125
735.5712890625,1513.8427734375
739.599609375,1497.7294921875
747.65625,1477.587890625
762.9638671875,1499.3408203125
772.6318359375,1510.6201171875
777.4658203125,1484.8388671875
787.1337890625,1474.365234375
791.9677734375,1457.4462890625
815.33203125,1446.97265625
830.6396484375,1440.52734375
834.66796875,1438.1103515625
845.947265625,1436.4990234375
852.392578125,1443.75
864.4775390625,1459.0576171875
874.951171875,1471.142578125
877.3681640625,1484.033203125
875.7568359375,1495.3125
866.0888671875,1501.7578125
848.3642578125,1498.53515625
829.0283203125,1491.2841796875
824.1943359375,1486.4501953125
829.833984375,1459.0576171875
850.78125,1450.1953125
856.4208984375,1397.8271484375
854.8095703125,1326.123046875
853.1982421875,1268.115234375
873.33984375,1284.228515625
879.78515625,1276.171875
884.619140625,1271.337890625
888.6474609375,1285.0341796875
907.177734375,1305.9814453125
908.7890625,1318.06640625
915.234375,1339.8193359375
924.0966796875,1364.794921875
934.5703125,1388.1591796875
944.23828125,1402.6611328125
950.68359375,1409.912109375
956.3232421875,1416.357421875
950.68359375,1406.689453125
931.34765625,1377.685546875
914.4287109375,1363.18359375
919.2626953125,1380.1025390625
904.7607421875,1388.1591796875
877.3681640625,1391.3818359375
869.3115234375,1400.244140625
852.392578125,1424.4140625
837.0849609375,1440.52734375
833.056640625,1463.0859375
812.9150390625,1479.19921875
794.384765625,1498.53515625
784.716796875,1511.42578125
775.048828125,1527.5390625
770.21484375,1538.0126953125
763.76953125,1542.041015625
763.76953125,1546.875
763.76953125,1550.9033203125
770.21484375,1546.0693359375
777.4658203125,1545.263671875
782.2998046875,1547.6806640625
790.3564453125,1546.0693359375
799.21875,1542.8466796875
809.6923828125,1538.818359375
828.22265625,1539.6240234375
841.9189453125,1548.486328125
837.0849609375,1553.3203125
833.056640625,1554.1259765625
839.501953125,1557.3486328125
847.55859375,1558.9599609375
856.4208984375,1566.2109375
863.671875,1571.8505859375
866.89453125,1575.0732421875
870.1171875,1575.87890625
866.0888671875,1572.65625
858.837890625,1568.6279296875
848.3642578125,1561.376953125
833.056640625,1550.9033203125
820.166015625,1537.20703125
796.8017578125,1519.482421875
767.7978515625,1489.6728515625
745.2392578125,1452.6123046875
775.048828125,1480.810546875
783.10546875,1445.361328125
787.939453125,1377.685546875
795.1904296875,1320.4833984375
813.720703125,1305.17578125
821.77734375,1290.673828125
823.388671875,1282.6171875
812.9150390625,1281.005859375
807.275390625,1301.953125
820.9716796875,1346.2646484375
825.8056640625,1383.3251953125
839.501953125,1409.1064453125
849.9755859375,1430.859375
853.1982421875,1435.693359375
847.55859375,1419.580078125
845.1416015625,1398.6328125
850.78125,1401.0498046875
866.0888671875,1418.7744140625
870.1171875,1440.52734375
890.2587890625,1459.0576171875
889.453125,1459.86328125
885.4248046875,1467.919921875
842.724609375,1473.5595703125
824.1943359375,1482.421875
816.1376953125,1478.3935546875
802.44140625,1488.8671875
784.716796875,1504.1748046875
764.5751953125,1520.2880859375
751.6845703125,1526.7333984375
752.490234375,1536.4013671875
756.5185546875,1542.041015625
758.935546875,1535.595703125
769.4091796875,1537.20703125
779.0771484375,1538.818359375
787.1337890625,1533.984375
798.4130859375,1535.595703125
806.4697265625,1533.984375
815.33203125,1523.5107421875
833.8623046875,1526.7333984375
849.9755859375,1538.0126953125
857.2265625,1548.486328125
852.392578125,1544.4580078125
856.4208984375,1546.0693359375
862.060546875,1546.875
867.7001953125,1551.708984375
871.728515625,1550.9033203125
871.728515625,1546.875
871.728515625,1549.2919921875
871.728515625,1550.09765625
867.7001953125,1552.5146484375
859.6435546875,1544.4580078125
849.9755859375,1539.6240234375
832.2509765625,1518.6767578125
810.498046875,1486.4501953125
811.3037109375,1457.4462890625
812.109375,1413.134765625
811.3037109375,1359.1552734375
792.7734375,1318.06640625
798.4130859375,1320.4833984375
797.607421875,1330.95703125
804.052734375,1351.904296875
825.8056640625,1376.07421875
849.9755859375,1395.41015625
864.4775390625,1409.1064453125
874.951171875,1422.802734375
879.78515625,1425.2197265625
885.4248046875,1441.3330078125
892.67578125,1455.8349609375
898.3154296875,1463.8916015625
895.0927734375,1459.0576171875
893.4814453125,1445.361328125
898.3154296875,1446.97265625
906.3720703125,1451.0009765625
916.0400390625,1466.30859375
914.4287109375,1474.365234375
914.4287109375,1480.0048828125
913.623046875,1484.8388671875
868.505859375,1495.3125
817.7490234375,1500.146484375
790.3564453125,1500.9521484375
789.55078125,1513.8427734375
782.2998046875,1519.482421875
782.2998046875,1518.6767578125
789.55078125,1527.5390625
788.7451171875,1523.5107421875
784.716796875,1519.482421875
