"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.236441592E1,-1.484114695E-3,-1.185410597E-2,-3.851151645E-2,4.032194594E-2
1.237446592E1,6.034801640E-3,-8.452168498E-3,-2.638614535E-2,2.835642167E-2
1.238451592E1,7.337579560E-3,1.006290282E-2,-3.402085483E-2,3.622872687E-2
1.239456592E1,2.933767363E-3,1.013107085E-2,-3.971078038E-2,4.108760964E-2
1.240461592E1,7.963268179E-3,1.124760581E-2,-4.973817050E-2,5.161209046E-2
1.241466592E1,3.377863392E-3,3.267947158E-3,-4.809042513E-2,4.831954500E-2
1.242471592E1,-2.873778585E-3,1.555121820E-3,-3.266897857E-2,3.283198392E-2
1.243476592E1,-8.293124232E-3,-2.718978119E-3,-3.102298737E-2,3.222723222E-2
1.244481492E1,-1.948365346E-3,-1.187269144E-2,-3.850683868E-2,4.034270138E-2
1.245486492E1,-4.016726520E-3,-9.347495986E-3,-3.341683745E-2,3.493128682E-2
1.246491492E1,-1.020695446E-2,-1.763223312E-3,-3.191819608E-2,3.355684903E-2
1.247496492E1,-7.279966213E-4,4.367237405E-3,-3.042072415E-2,3.074122964E-2
1.248501492E1,-3.020397518E-3,1.195837827E-3,-3.341508329E-2,3.357261712E-2
1.249506492E1,2.353924569E-3,-1.968184209E-3,-5.257523954E-2,5.266469902E-2
1.250511492E1,-3.635743875E-3,5.130406399E-3,-4.853364408E-2,4.893929210E-2
1.251516492E1,3.927209303E-3,9.531304124E-4,-3.640768826E-2,3.663128710E-2
1.252521492E1,1.214660380E-2,-2.946037380E-3,-3.341391385E-2,3.567504392E-2
1.253526492E1,7.932497207E-3,3.378594294E-3,-3.386064112E-2,3.494112804E-2
1.254531492E1,1.033020280E-3,1.373593183E-4,-4.329103053E-2,4.330357171E-2
1.255536492E1,5.364765543E-3,-3.904268118E-3,-4.478791773E-2,4.527672243E-2
1.256541392E1,7.177201398E-3,-7.155966412E-3,-3.206437647E-2,3.362802869E-2
1.257546392E1,5.840856805E-3,-5.198700051E-3,-2.981553733E-2,3.082382775E-2
1.258551392E1,4.889660999E-3,-2.785985840E-3,-3.610129416E-2,3.653729522E-2
1.259556392E1,6.313183922E-3,3.496772004E-4,-2.771989524E-2,2.843186870E-2
1.260561392E1,4.531226680E-4,-3.056175169E-3,-2.263106346E-2,2.284098422E-2
1.261566429E1,2.870873250E-3,5.628776466E-3,-3.864717185E-2,3.916029788E-2
1.262571429E1,1.209240742E-3,3.600016474E-3,-3.131300926E-2,3.154246235E-2
1.263576429E1,-9.645822756E-3,-6.162152169E-3,-3.011666894E-2,3.221843826E-2
1.264581429E1,-1.828515697E-3,3.542441956E-3,-3.356184840E-2,3.379778148E-2
1.265586429E1,3.139351811E-3,-3.549061187E-3,-4.359040797E-2,4.384717815E-2
1.266591429E1,8.450505696E-4,-7.606793591E-4,-4.433651268E-2,4.435108906E-2
1.267596429E1,-3.555673566E-3,2.863765229E-5,-3.984409690E-2,4.000244608E-2
1.268601329E1,2.896253821E-3,4.259696603E-3,-4.343662620E-2,4.374098532E-2
1.269606329E1,3.110864908E-3,-7.132095611E-4,-3.610070944E-2,3.624151446E-2
1.270611329E1,-6.676917281E-3,1.657975714E-3,-3.415592551E-2,3.484189081E-2
1.271616329E1,2.508820966E-4,3.558154064E-3,-3.415767968E-2,3.434341979E-2
1.272621329E1,1.587135326E-3,3.656839533E-4,-2.726965964E-2,2.731825507E-2
1.273626329E1,3.040369414E-4,1.451399981E-3,-3.984292746E-2,3.987051377E-2
1.274631329E1,5.825836770E-3,-2.155635436E-4,-5.465977192E-2,5.496978723E-2
1.275636329E1,6.761774998E-3,-6.639125082E-4,-2.711646259E-2,2.795469414E-2
1.276641329E1,8.596393727E-3,2.702578506E-3,-4.103634417E-2,4.201408643E-2
1.277646329E1,2.951601371E-3,3.332584016E-3,-4.163685322E-2,4.187416402E-2
1.278651329E1,8.399890736E-5,1.789369045E-3,-3.445237935E-2,3.449891795E-2
1.279656329E1,2.340019159E-3,2.143369988E-3,-3.954121113E-2,3.966833879E-2
1.280661229E1,-1.571877748E-3,5.168906660E-3,-2.981144428E-2,3.029703956E-2
1.281666229E1,2.086176910E-3,-8.959464706E-3,-2.951089740E-2,3.091144136E-2
1.282671229E1,-1.803317852E-4,-9.288368302E-3,-3.130540788E-2,3.265478323E-2
1.283676229E1,-1.219363734E-3,-4.353025930E-3,-4.148424089E-2,4.172982057E-2
1.284681229E1,-9.223946147E-3,-7.719192607E-3,-3.923949480E-2,4.104150423E-2
1.285686229E1,-7.215975747E-3,-1.027306454E-2,-3.324843764E-2,3.553962249E-2
1.286691229E1,-8.445572108E-5,-2.413518203E-3,-4.177952528E-2,4.184926446E-2
1.287696229E1,-3.703589849E-3,-5.290645233E-3,-4.252563000E-2,4.301321554E-2
1.288701229E1,2.354655471E-3,-1.035847957E-3,-3.503943980E-2,3.513374055E-2
1.289706229E1,-2.452541515E-4,-4.638379191E-3,-3.414013803E-2,3.445466203E-2
1.290711229E1,3.853497840E-3,1.122220012E-2,-4.641285896E-2,4.790553933E-2
1.291716229E1,7.773032673E-3,-4.361198328E-3,-3.039324224E-2,3.167316311E-2
1.292721129E1,2.770977225E-3,1.894735415E-3,-2.649899662E-2,2.671076859E-2
1.293726129E1,5.543251801E-3,7.140087567E-3,-3.817354739E-2,3.922917551E-2
1.294731129E1,1.860364750E-3,4.756266824E-3,-4.535977542E-2,4.564638274E-2
1.295736129E1,-1.475431580E-2,1.174572007E-2,-1.721829593E-2,2.553666951E-2
1.296741129E1,7.854893692E-3,-1.708172690E-3,-4.371261477E-2,4.444558357E-2
1.297746129E1,-8.195640184E-3,3.087147139E-4,-4.131584108E-2,4.212199600E-2
1.298751129E1,-3.888288774E-3,-6.502389314E-3,-4.086735964E-2,4.156369738E-2
1.299756129E1,-8.948377836E-3,6.100244774E-4,-3.188779056E-2,3.312516842E-2
1.300761129E1,-2.999760501E-2,4.753153638E-3,-3.533004642E-2,4.659035260E-2
1.301766129E1,-1.533987790E-2,5.319001945E-3,-2.560554206E-2,3.031909333E-2
1.302771129E1,-1.280167468E-2,-6.517733687E-3,-1.319248796E-2,1.950398589E-2
1.303776129E1,-1.748317480E-4,-1.057513718E-2,-3.236199975E-2,3.404648470E-2
1.304781029E1,1.244086493E-3,-6.961318085E-3,-3.834896386E-2,3.899552192E-2
1.305786029E1,-1.836492944E-1,4.137026587E-2,-6.513915181E-2,1.992025887E-1
1.306791029E1,-9.639121847E-1,3.663699779E-1,-6.244358540E-2,1.033079311E0
1.307796029E1,2.018799444E-1,-3.085356795E-1,-5.047316551E-2,3.721522778E-1
1.308801029E1,1.022992744E0,-6.943269831E-2,-2.772398829E-2,1.025721050E0
1.309806029E1,1.164451070E-2,8.207183867E-4,-7.519519329E-3,1.388565371E-2
1.310811029E1,-1.474324629E-1,2.751003502E-2,-4.374594390E-2,1.562268887E-1
1.311816029E1,-7.743730082E-1,1.098457567E-1,-4.540012121E-2,7.834416489E-1
1.312821029E1,-4.781651232E-1,6.788990818E-3,3.376767039E-3,4.782252377E-1
1.313826029E1,2.413340320E-1,-3.014713385E-2,2.402977592E-1,3.418976129E-1
1.314831029E1,3.150229825E-1,-4.364205990E-2,1.723110133E-1,3.617114792E-1
1.315836029E1,1.405326388E-1,-2.280354719E-2,4.384827018E-2,1.489701149E-1
1.316840929E1,1.881861856E-1,1.153591694E-2,8.409524024E-2,2.064440051E-1
1.317845929E1,2.771712147E-1,6.631530554E-4,9.699361324E-3,2.773416659E-1
1.318850929E1,2.730841023E-1,4.535993531E-2,-7.442277610E-2,2.866551941E-1
1.319855929E1,3.679986832E-1,1.127090103E-1,1.718274486E-1,4.214866830E-1
1.320860929E1,2.320998167E-1,-1.165361134E-1,1.143452257E-1,2.837707195E-1
1.321865929E1,-4.949850775E-4,1.802775158E-2,-6.025263369E-2,6.289375727E-2
1.322870929E1,-5.783417779E-1,2.856642132E-2,5.340437472E-2,5.815043248E-1
1.323875929E1,-8.398360227E-1,1.910477581E-1,1.510060984E-1,8.744293183E-1
1.324880929E1,-3.179145403E-1,1.323091878E-1,1.514423007E-1,3.761783441E-1
1.325885929E1,-7.419333684E-2,6.395236803E-3,1.360530138E-1,1.550998802E-1
1.326890929E1,-1.363236120E-1,1.523976261E-1,1.194089144E-1,2.367860901E-1
1.327895929E1,3.894824864E-2,2.750210839E-1,3.048925352E-1,4.124475975E-1
1.328900829E1,1.606652601E-1,2.400817594E-1,5.181609553E-1,5.932481375E-1
1.329905829E1,7.590546554E-2,9.728398232E-2,4.642683381E-1,4.803862016E-1
1.330910829E1,-1.468694034E-1,-1.990901647E-1,3.868763459E-1,4.592176198E-1
1.331915829E1,-3.192800113E-1,-2.822226974E-1,6.382440537E-1,7.674274224E-1
1.332920829E1,1.822848649E-1,-2.380268103E-1,1.494257129E0,1.524037041E0
1.333925829E1,7.970867367E-1,-4.451659596E-1,2.058353811E0,2.251741639E0
1.334930829E1,4.105254096E-1,-5.729371965E-1,2.490290555E0,2.588114215E0
1.335935829E1,-2.013635804E-1,-5.233104885E-1,2.268710902E0,2.336974608E0
1.336940829E1,-3.740718207E-1,-4.329979770E-1,1.848679090E0,1.935208348E0
1.337945829E1,-1.751980578E-1,-3.180195709E-1,1.574533553E0,1.615854794E0
1.338950829E1,4.257937322E-1,-2.090494713E-1,1.732903050E0,1.796651042E0
1.339955829E1,9.496050712E-1,1.016055498E-1,2.146736814E0,2.349585587E0
1.340960729E1,1.236500461E0,3.156170596E-1,2.149883786E0,2.500109560E0
1.341965729E1,1.059516792E0,1.674358973E-1,2.008613302E0,2.277089811E0
1.342970729E1,6.537822984E-1,2.891556862E-2,1.989335032E0,2.094211372E0
1.343975729E1,3.742243599E-1,2.617835906E-2,1.953897981E0,1.989584504E0
1.344980729E1,1.077461312E-1,8.606542300E-2,2.055927216E0,2.060546822E0
1.345985729E1,9.393537328E-2,2.869225066E-2,2.092007461E0,2.094311895E0
1.346990729E1,2.590358926E-1,4.550242921E-2,2.308250359E0,2.323185267E0
1.347995729E1,1.396252606E-1,2.040061199E-1,2.586143961E0,2.597932697E0
1.349000729E1,6.281349488E-2,2.865704677E-1,2.659192057E0,2.675326253E0
1.350005729E1,6.892573558E-2,3.037426985E-1,2.556308543E0,2.575213341E0
1.351010729E1,9.163153376E-2,1.774568555E-1,2.566084503E0,2.573844780E0
1.352015729E1,4.162173086E-1,8.617374267E-2,2.548216581E0,2.583422247E0
1.353020629E1,6.503371190E-1,-4.969698418E-2,2.590363896E0,2.671215692E0
1.354025629E1,7.088573688E-1,-1.950596058E-1,2.497232954E0,2.603209451E0
1.355030629E1,8.098405373E-1,-1.277502599E-1,2.464927672E0,2.597697106E0
1.356035629E1,4.117150987E-1,1.965360278E-1,2.588122074E0,2.628024277E0
1.357040629E1,-1.974111367E-1,3.345393804E-1,2.227924234E0,2.261533583E0
1.358045629E1,-7.555456316E-1,2.697678722E-2,1.503439012E0,1.682826733E0
1.359050629E1,-1.088636730E0,-3.361298961E-1,1.031886213E0,1.537173508E0
1.360055629E1,-8.055961896E-1,-4.990525469E-1,8.224851412E-1,1.254798977E0
1.361060629E1,-1.674948080E-1,-4.707636445E-1,9.694549066E-1,1.090649227E0
1.362065542E1,5.230080047E-1,-2.141090670E-1,1.460088925E0,1.565643553E0
1.363070542E1,1.102330324E0,2.433447067E-1,1.858226423E0,2.174247969E0
1.364075542E1,1.375725590E0,6.755163990E-1,1.894466881E0,2.436790526E0
1.365080542E1,1.347777361E0,6.917225419E-1,1.657194471E0,2.245278915E0
1.366085442E1,1.104875836E0,8.713338040E-2,1.419460716E0,1.800891880E0
1.367090442E1,8.220167792E-1,-3.969472247E-1,1.009348120E0,1.360904961E0
1.368095442E1,5.696425463E-1,-4.064564784E-1,6.003447407E-1,9.220158931E-1
1.369100442E1,5.762880530E-1,-3.566026792E-1,4.264818764E-1,8.007247853E-1
1.370105442E1,5.945403560E-1,-3.303532125E-1,5.027289838E-1,8.457824253E-1
1.371110442E1,4.330796552E-1,-3.320926130E-1,5.403832984E-1,7.680218751E-1
1.372115442E1,3.895588291E-1,-2.992641699E-1,3.784201026E-1,6.200942660E-1
1.373120442E1,5.193809769E-1,-1.675364146E-1,1.898801422E-1,5.778230852E-1
1.374125442E1,6.134170684E-1,-1.170346160E-1,6.883166850E-2,6.282637979E-1
1.375130442E1,6.522550057E-1,-6.146090599E-2,2.948166132E-1,7.184224877E-1
1.376135442E1,5.686931046E-1,1.766173415E-1,5.640545815E-1,8.202213747E-1
1.377140442E1,2.444405115E-1,3.938787521E-1,7.051712841E-1,8.438946468E-1
1.378145342E1,-1.121176558E-1,4.977668538E-1,7.565881902E-1,9.125611755E-1
1.379150342E1,-4.491013916E-1,5.193477208E-1,3.114642209E-1,7.539390399E-1
1.380155342E1,-5.844270848E-1,3.188441379E-1,-1.071350241E-1,6.743103997E-1
1.381160342E1,-6.343386984E-1,1.766344446E-1,-3.700135607E-1,7.553114234E-1
1.382165342E1,-6.780885892E-1,2.010667794E-1,-3.532145101E-1,7.905646556E-1
1.383170342E1,-5.290667434E-1,2.482511419E-1,-2.709061790E-1,6.441509188E-1
1.384175342E1,-3.736943829E-1,2.332248209E-1,-4.420354700E-1,6.240486084E-1
1.385180342E1,-1.885020266E-1,2.734809273E-1,-6.218320888E-1,7.049822539E-1
1.386185342E1,-7.106654741E-2,4.827062170E-1,-6.541660219E-1,8.160814484E-1
1.387190342E1,-1.743548345E-1,8.129845852E-1,-6.332581329E-1,1.045159991E0
1.388195342E1,-3.671658204E-1,1.071411052E0,-6.653078914E-1,1.313532250E0
1.389200342E1,-6.573262958E-1,1.049561322E0,-1.197223252E0,1.722498286E0
1.390205242E1,-8.564593644E-1,6.362492030E-1,-1.742656791E0,2.043327771E0
1.391210242E1,-1.065794947E0,-4.102112314E-2,-1.925091673E0,2.200813384E0
1.392215242E1,-1.496407151E0,-6.368479579E-1,-1.767357184E0,2.401741263E0
1.393220242E1,-1.716598966E0,-7.612445473E-1,-1.718592575E0,2.545538393E0
1.394225242E1,-1.606371058E0,-3.507505665E-1,-1.585908726E0,2.284416867E0
1.395230242E1,-1.262818779E0,1.662387712E-1,-1.436236963E0,1.919667474E0
1.396235242E1,-7.564061225E-1,4.661382776E-1,-1.438508021E0,1.690781016E0
1.397240242E1,-3.746048675E-1,4.949605923E-1,-1.441291881E0,1.569279159E0
1.398245242E1,-2.334080581E-1,4.265244149E-1,-1.699182158E0,1.767377267E0
1.399250242E1,-2.923849024E-1,2.044013368E-1,-2.157030253E0,2.186332168E0
1.400255242E1,-3.392775254E-1,-1.976088457E-1,-2.600463207E0,2.629936765E0
1.401260242E1,-3.231423531E-1,-6.960845648E-1,-2.930740260E0,3.029553296E0
1.402265142E1,-1.669242659E-1,-1.179865354E0,-2.565491011E0,2.828725877E0
1.403270142E1,9.848989746E-2,-1.321635629E0,-2.049720397E0,2.440855322E0
1.404275142E1,3.244481825E-1,-1.119677113E0,-1.426483807E0,1.842226781E0
1.405280142E1,6.305874903E-1,-8.402163841E-1,-9.062149304E-1,1.387382303E0
1.406285142E1,6.756953969E-1,-3.827319125E-1,-8.794095397E-1,1.173204639E0
1.407290142E1,4.941764442E-1,-1.058719159E-1,-1.254530643E0,1.352503736E0
1.408295142E1,1.304431768E-1,-1.893692235E-1,-1.815410187E0,1.829915373E0
1.409300142E1,-2.347591486E-1,-6.395505410E-1,-1.952080082E0,2.067547677E0
1.410305142E1,-4.191560826E-1,-1.001023732E0,-1.728272055E0,2.040750997E0
1.411310142E1,-3.247733242E-1,-9.696532734E-1,-1.738530995E0,2.016976749E0
1.412315142E1,-4.411611834E-2,-7.396156235E-1,-1.878696356E0,2.019524078E0
1.413320142E1,-1.548128185E-1,-6.051372283E-1,-1.848138807E0,1.950839594E0
1.414325042E1,-3.108751139E-1,-7.079371633E-1,-1.803620446E0,1.962362116E0
1.415330042E1,-4.035419337E-1,-8.389751664E-1,-1.817866017E0,2.042391314E0
1.416335042E1,-4.887609723E-1,-8.938321356E-1,-1.667841082E0,1.954358475E0
1.417340042E1,-3.902794619E-1,-8.385434957E-1,-1.373707423E0,1.656063204E0
1.418345042E1,-1.456003749E-1,-5.917212671E-1,-1.124697313E0,1.279170658E0
1.419350042E1,8.971507229E-2,-2.563359774E-1,-1.222300206E0,1.252108111E0
1.420355042E1,2.336578438E-1,-1.250031284E-1,-1.339740363E0,1.365696163E0
1.421360042E1,5.859050782E-2,-9.778938275E-2,-1.379542944E0,1.384245046E0
1.422365042E1,-3.056348392E-1,-1.649982662E-1,-1.413864346E0,1.455901601E0
1.423370042E1,-6.312887176E-1,-1.253184760E-1,-1.580676638E0,1.706683567E0
1.424375042E1,-7.592541551E-1,-1.865939339E-1,-1.400198818E0,1.603696012E0
1.425380042E1,-5.585161354E-1,-3.056383476E-1,-9.249657816E-1,1.122905504E0
1.426385042E1,-2.097027880E-1,-2.181380178E-1,-6.371821994E-1,7.053797625E-1
1.427389942E1,8.810924415E-2,5.536120025E-2,-4.041536987E-1,4.173347740E-1
1.428394942E1,2.832600483E-1,2.356882346E-1,-2.708693415E-1,4.573351059E-1
1.429399942E1,3.523794546E-1,4.156983682E-1,-2.257393616E-1,5.898598755E-1
1.430404942E1,4.333682153E-1,5.039729789E-1,-4.536152959E-1,8.047133714E-1
1.431409942E1,4.752690703E-1,3.783250123E-1,-5.908114403E-1,8.473893215E-1
1.432414942E1,4.706525474E-1,3.234782025E-1,-6.059709316E-1,8.326780518E-1
1.433419942E1,4.356587159E-1,2.949274545E-1,-5.850911093E-1,7.868369121E-1
1.434424942E1,2.924178843E-1,1.551845735E-1,-5.111366951E-1,6.089755267E-1
1.435429942E1,1.807911937E-1,-1.401834504E-1,-5.152648294E-1,5.637683034E-1
1.436434942E1,2.128568492E-1,-3.138382270E-1,-4.122912687E-1,5.601665478E-1
1.437439942E1,2.898918324E-1,-1.601412948E-1,-3.844614458E-1,5.074377913E-1
1.438444942E1,3.478167260E-1,2.367817188E-1,-2.834256524E-1,5.073185958E-1
1.439449842E1,2.774106582E-1,5.897683336E-1,-2.726527423E-1,7.064862904E-1
1.440454842E1,2.997032958E-1,5.950899942E-1,-6.432767522E-1,9.261528744E-1
1.441459842E1,2.250000360E-1,2.913764952E-1,-8.095177710E-1,8.892942706E-1
1.442464842E1,4.033400221E-2,1.062128451E-3,-7.641884011E-1,7.652528159E-1
1.443469842E1,-3.612408003E-2,-1.826856002E-1,-6.470224786E-1,6.732882484E-1
1.444474842E1,4.187196610E-2,-1.688883274E-1,-5.402996832E-1,5.676268813E-1
1.445479842E1,9.203707471E-2,-1.050123934E-1,-4.205019289E-1,4.430804646E-1
1.446484842E1,1.561083605E-1,-7.517262669E-2,-4.263918293E-1,4.602507317E-1
1.447489842E1,2.218933555E-1,2.166656524E-2,-5.496131283E-1,5.931110285E-1
1.448494842E1,1.130365275E-1,7.653437013E-2,-7.242349613E-1,7.369878191E-1
1.449499842E1,-5.697654840E-3,4.570671631E-2,-8.643003345E-1,8.655267964E-1
1.450504842E1,-2.654347200E-2,-1.552267100E-1,-8.975604665E-1,9.112709139E-1
1.451509842E1,-6.055478856E-2,-2.810033337E-1,-7.227322268E-1,7.777992207E-1
1.452514742E1,-4.961744377E-2,-1.498788831E-1,-7.037118191E-1,7.212044749E-1
1.453519742E1,1.992645213E-2,-4.962243218E-2,-6.773818070E-1,6.794891917E-1
1.454524742E1,-9.416268378E-2,9.637897952E-2,-6.051909131E-1,6.200093225E-1
1.455529742E1,7.086043306E-2,1.750554406E-1,-5.328807360E-1,5.653560710E-1
1.456534742E1,2.065945726E-1,6.770465422E-2,-4.366326427E-1,4.877635722E-1
1.457539742E1,1.178906849E-1,3.635732912E-2,-2.347698015E-1,2.652111021E-1
1.458544742E1,1.241728969E-1,2.193854117E-1,-2.360228598E-2,2.531914988E-1
1.459549742E1,1.416449802E-1,4.030138936E-1,6.494619370E-2,4.320896978E-1
1.460554742E1,2.218921861E-1,3.809851665E-1,3.801041007E-2,4.425275478E-1
1.461559742E1,1.288562608E-1,1.103623948E-1,-8.828126192E-2,1.912521250E-1
1.462565104E1,-1.061999447E-1,-1.847427785E-1,-2.569892210E-1,3.338439488E-1
1.463570104E1,-2.024633138E-1,-1.768878118E-1,-5.035429162E-1,5.708206021E-1
1.464575004E1,-5.308776626E-2,-1.233028677E-1,-4.578632981E-1,4.771380385E-1
1.465580004E1,2.654586570E-1,-1.678566410E-1,-2.663161147E-1,4.117868665E-1
1.466585004E1,5.850805477E-1,-5.313046921E-2,-6.935382485E-2,5.915674493E-1
1.467590004E1,8.192994319E-1,-4.342770919E-2,1.292234659E-2,8.205513464E-1
1.468595004E1,8.193397777E-1,-1.712920629E-1,1.889597905E-1,8.581168012E-1
1.469600004E1,9.054054565E-1,-2.274622803E-1,2.293599576E-1,9.613033443E-1
1.470605004E1,1.121319230E0,-6.456283562E-2,1.896386522E-1,1.139073305E0
1.471610004E1,1.226694681E0,-1.407133178E-1,3.071828896E-1,1.272376283E0
1.472615004E1,1.219078829E0,-2.602951636E-1,4.169672871E-1,1.314446074E0
1.473620004E1,1.085405558E0,-2.132395860E-1,4.314145875E-1,1.187305729E0
1.474625004E1,9.009919050E-1,-1.551647843E-1,3.276370347E-1,9.711892451E-1
1.475630004E1,6.979236603E-1,4.597110182E-2,3.273587072E-1,7.722528737E-1
1.476634904E1,5.207286139E-1,3.359723137E-1,2.569845432E-1,6.708775897E-1
1.477639904E1,4.468863201E-1,5.290724444E-1,-1.211835444E-2,6.926556786E-1
1.478644904E1,3.192512503E-1,4.638759534E-1,-3.876084173E-1,6.836245652E-1
1.479649904E1,2.181659018E-1,1.825920447E-1,-6.304614097E-1,6.916775293E-1
1.480654904E1,4.619731598E-2,-6.793854285E-2,-5.916429144E-1,5.973199945E-1
1.481659904E1,2.622968848E-1,-2.986924035E-2,-5.383753645E-1,5.996164278E-1
1.482664904E1,5.531004808E-1,2.877233559E-1,-4.610769278E-1,7.754333013E-1
1.483669904E1,6.796124467E-1,4.571054989E-1,-4.716223812E-1,9.451170220E-1
1.484674904E1,6.744413884E-1,2.175748579E-1,-5.959710234E-1,9.259543541E-1
1.485679904E1,3.350158554E-1,-1.280209677E-1,-7.328596044E-1,8.159094259E-1
1.486684904E1,2.140568440E-1,-2.685198937E-1,-6.852352023E-1,7.664662734E-1
1.487689904E1,3.857697603E-1,-2.686188944E-1,-4.299937141E-1,6.370784979E-1
1.488694804E1,6.629441544E-1,-3.395457664E-1,-1.858198357E-1,7.676687376E-1
1.489699804E1,1.219655510E0,-4.310470169E-1,1.028507692E-1,1.297666897E0
1.490704804E1,1.698490578E0,-4.431256103E-1,5.798414791E-1,1.848633736E0
1.491709804E1,2.062961271E0,-3.933218048E-1,8.950537652E-1,2.282900017E0
1.492714804E1,2.429300441E0,-3.342154446E-1,7.640743804E-1,2.568464571E0
1.493719804E1,2.554701728E0,-3.854786055E-1,4.226700765E-1,2.617965750E0
1.494724804E1,2.347424658E0,-5.072746458E-1,3.520965225E-1,2.427282853E0
1.495729804E1,1.968889950E0,-5.960988582E-1,3.290888983E-1,2.083305303E0
1.496734804E1,1.701424857E0,-6.413453438E-1,1.766198266E-1,1.826845630E0
1.497739804E1,1.824525850E0,-5.525307793E-1,1.149299473E-1,1.909815104E0
1.498744804E1,2.118060607E0,-2.273795605E-1,2.788975686E-1,2.148410122E0
1.499749804E1,2.227374304E0,-4.597368739E-2,3.886825508E-1,2.261500386E0
1.500754804E1,2.156769467E0,-1.734683418E-1,2.996002203E-1,2.184377736E0
1.501759704E1,2.127472285E0,-3.752395462E-1,-2.023820740E-1,2.169769929E0
1.502764704E1,2.150426700E0,-3.554652861E-1,-5.448751295E-1,2.246681879E0
1.503769704E1,2.032560573E0,-1.969196782E-1,-3.399641347E-1,2.070182469E0
1.504774704E1,2.165484596E0,-1.251289532E-2,-2.289243400E-1,2.177587303E0
1.505779704E1,2.249424008E0,1.584782370E-1,-2.747431219E-1,2.271675043E0
1.506784704E1,2.062127165E0,2.753984668E-2,-3.684564471E-1,2.094967074E0
1.507789704E1,1.838912485E0,-2.046171356E-1,-7.946640891E-1,2.013692706E0
1.508794704E1,1.620155576E0,-4.090359776E-1,-1.041900154E0,1.969205539E0
1.509799704E1,1.506058126E0,-5.808945991E-1,-8.877435762E-1,1.842210160E0
1.510804704E1,1.764267369E0,-5.074233112E-1,-6.743038327E-1,1.955710465E0
1.511809704E1,2.031772515E0,-2.574448287E-1,-4.325074321E-1,2.093188971E0
1.512814704E1,2.289073831E0,-1.531388886E-1,-1.218173826E-1,2.297422468E0
1.513819604E1,2.477364992E0,-3.355390715E-1,-9.142004728E-2,2.501655731E0
1.514824604E1,2.299386857E0,-6.752336861E-1,-1.049475807E-1,2.398777698E0
1.515829604E1,2.248715764E0,-7.345813901E-1,-1.030402189E-1,2.367899848E0
1.516834604E1,2.050976379E0,-5.806997772E-1,-1.006715119E-1,2.133975420E0
1.517839604E1,1.758855332E0,-5.065169928E-1,-2.647443831E-2,1.830527913E0
1.518844604E1,1.638319659E0,-4.535920167E-1,-1.137599194E-1,1.703754191E0
1.519849604E1,1.391663930E0,-3.960102084E-1,-9.604168653E-2,1.450095371E0
1.520854604E1,1.195462802E0,-2.761292043E-1,2.258106977E-1,1.247545237E0
1.521859604E1,1.099237805E0,-2.186655463E-1,3.368510771E-1,1.170302107E0
1.522864604E1,8.308068985E-1,-2.296715045E-1,1.604259628E-1,8.767699767E-1
1.523869604E1,5.913984277E-1,-2.458379595E-1,-6.538239598E-2,6.437882108E-1
1.524874604E1,4.427245644E-1,-1.882435431E-1,-4.867935669E-1,6.844038634E-1
1.525879504E1,2.491124002E-1,-8.319935543E-2,-6.125934881E-1,6.665207441E-1
1.526884504E1,-1.923270512E-2,-1.667070236E-1,-4.799353677E-1,5.084280537E-1
1.527889504E1,-2.710134205E-1,-3.603376613E-1,-5.981520349E-1,7.490509736E-1
1.528894504E1,-3.457498084E-1,-6.100492184E-1,-9.286887038E-1,1.163686250E0
1.529899504E1,-3.936585313E-1,-6.976649210E-1,-1.164518021E0,1.413437513E0
1.530904504E1,-5.038919584E-1,-5.323080378E-1,-1.044150163E0,1.275738420E0
1.531909504E1,-6.372985590E-1,-3.701691697E-1,-7.112658370E-1,1.024243017E0
1.532914504E1,-6.023546846E-1,-3.988272507E-1,-4.352000749E-1,8.433821477E-1
1.533919504E1,-4.479683839E-1,-4.404468546E-1,-6.572901893E-1,9.092301676E-1
1.534924504E1,-5.921773499E-1,-6.803543852E-1,-7.942524451E-1,1.201829044E0
1.535929504E1,-7.381167629E-1,-9.554173498E-1,-9.164879036E-1,1.515779913E0
1.536934504E1,-6.732013401E-1,-1.104776288E0,-5.964656979E-1,1.424605917E0
1.537939504E1,-4.979428185E-1,-9.526188724E-1,-1.099720931E-1,1.080520073E0
1.538944404E1,-4.383004148E-1,-7.194214603E-1,1.143072188E-2,8.424993487E-1
1.539949404E1,-4.481205212E-1,-8.308009051E-1,9.842793524E-2,9.490680712E-1
1.540954404E1,-4.186787671E-1,-1.028092101E0,2.617623031E-2,1.110383030E0
1.541959404E1,-4.928948441E-1,-1.117341662E0,1.185230613E-2,1.221285468E0
1.542964404E1,-8.081031834E-1,-1.094203425E0,2.643286461E-1,1.385706146E0
1.543969404E1,-1.072045621E0,-1.040658644E0,3.371410990E-1,1.531638452E0
1.544974404E1,-9.949124410E-1,-8.393835944E-1,1.306303060E-1,1.308235400E0
1.545979404E1,-1.089498902E0,-8.928634713E-1,3.713946730E-1,1.456759087E0
1.546984404E1,-1.182732390E0,-9.526821685E-1,6.271337593E-1,1.643093416E0
