"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.960357354E1,1.000523575E0,6.176633895E-1,2.391082016E0,2.664550374E0
3.961362354E1,7.902305109E-1,5.390614988E-1,2.237447594E0,2.433356385E0
3.962367354E1,2.203978936E-1,4.531959774E-1,2.030657889E0,2.092255551E0
3.963372454E1,-3.685506238E-1,1.932890324E-1,1.605414453E0,1.658476946E0
3.964377454E1,-6.118591144E-1,1.093016367E-2,1.151595674E0,1.304094951E0
3.965382454E1,-6.518094479E-1,-5.229450010E-2,9.143957698E-1,1.124148520E0
3.966387554E1,-6.478818000E-1,-3.053740900E-1,8.640173292E-1,1.122287889E0
3.967392554E1,-3.042881889E-1,-5.699162690E-1,9.342260170E-1,1.135858313E0
3.968397554E1,2.114403247E-1,-7.493225131E-1,9.800032836E-1,1.251637997E0
3.969402654E1,3.256101704E-1,-7.904402067E-1,1.271581124E0,1.532232443E0
3.970407654E1,3.926977972E-1,-4.507323628E-1,1.438599238E0,1.557863598E0
3.971412654E1,3.497982378E-1,-1.148839370E-1,1.314999624E0,1.365569895E0
3.972417754E1,1.913058030E-1,-9.106066279E-2,1.161084536E0,1.180257283E0
3.973422754E1,-3.862486107E-2,-1.980205262E-1,1.014759133E0,1.034620755E0
3.974427754E1,-2.977093404E-1,-3.134884539E-1,7.529342651E-1,8.682257020E-1
3.975432854E1,-4.588606869E-1,-2.720593230E-1,6.017726308E-1,8.041764137E-1
3.976437854E1,-5.013621971E-1,9.476713970E-2,6.796195364E-1,8.498397365E-1
3.977442854E1,-3.017931272E-1,5.553265524E-1,7.708127117E-1,9.968043479E-1
3.978447954E1,-2.340311520E-3,8.562167050E-1,7.547521645E-1,1.141386592E0
3.979452954E1,-9.399263944E-2,8.022585259E-1,7.212698382E-1,1.082905138E0
3.980457954E1,-4.144953766E-1,4.641531479E-1,5.860360193E-1,8.547998467E-1
3.981463054E1,-5.477377801E-1,1.941900518E-1,3.661269164E-1,6.868590618E-1
3.982468054E1,-7.147526778E-1,-4.430658225E-2,-5.506322980E-3,7.161457835E-1
3.983473054E1,-8.468759242E-1,-1.242130599E-1,-1.068414938E-1,8.625791674E-1
3.984478154E1,-6.646259598E-1,1.310745482E-1,-4.410671711E-2,6.788619935E-1
3.985483154E1,-3.727783435E-1,4.365921508E-1,-1.718274486E-1,5.992504248E-1
3.986488154E1,-2.855813015E-1,5.155899346E-1,-1.480678725E-1,6.077119016E-1
3.987493254E1,-2.778305248E-1,5.790683310E-1,2.438405871E-2,6.427320708E-1
3.988498254E1,-2.379252149E-1,6.989017533E-1,5.624670625E-2,7.404294433E-1
3.989503254E1,-2.649202381E-1,7.879969476E-1,3.081833482E-2,8.319084636E-1
3.990508354E1,-3.045403136E-1,6.862213352E-1,-2.574704468E-2,7.512039895E-1
3.991513354E1,-2.623469516E-1,3.457200607E-1,-1.370634127E-1,4.551204922E-1
3.992518354E1,-1.560780463E-1,1.261579169E-1,-7.454790652E-2,2.140877552E-1
3.993523379E1,-1.260915510E-2,1.064153780E-1,8.158912361E-2,1.346848490E-1
3.994528379E1,1.595697112E-1,-3.362814121E-2,1.979060304E-1,2.564374026E-1
3.995533379E1,3.285168213E-1,-1.273799119E-1,2.356620866E-1,4.238933391E-1
3.996538479E1,3.179157463E-1,-6.152060241E-2,2.392136854E-1,4.025896093E-1
3.997543479E1,1.289753978E-1,-4.860699009E-2,2.371472794E-1,2.742920430E-1
3.998548479E1,1.272025220E-1,-1.272605556E-1,2.189209235E-1,2.833762540E-1
3.999553579E1,2.261711785E-1,-2.280178389E-1,1.614919102E-1,3.594790312E-1
4.000558579E1,1.932148824E-1,-2.390914786E-1,1.719584262E-1,3.522306436E-1
4.001563579E1,2.466767791E-1,-1.288442740E-1,1.733062094E-1,3.278495425E-1
4.002568679E1,3.552428361E-1,1.970051207E-2,1.753767085E-1,3.966643073E-1
4.003573679E1,4.333837105E-1,9.292475514E-2,1.609440261E-1,4.715500293E-1
4.004578679E1,3.808607304E-1,7.594860703E-2,5.757343948E-2,3.926038561E-1
4.005583779E1,1.161428791E-1,-6.719956443E-2,1.097890753E-1,1.733741355E-1
4.006588779E1,-5.434855387E-2,-1.912886634E-1,1.417698365E-1,2.442208111E-1
4.007593779E1,-8.856229372E-2,-2.690753061E-1,5.425105155E-2,2.884232598E-1
4.008598879E1,-1.383557204E-1,-3.732620909E-1,-1.007855326E-1,4.106392790E-1
4.009603879E1,-5.935625553E-2,-2.777884614E-1,-1.361927623E-1,3.150207340E-1
4.010608879E1,8.858056627E-2,-1.554998663E-1,-8.200661480E-2,1.968547943E-1
4.011613979E1,2.863995463E-1,-1.881174260E-1,2.746027887E-2,3.437541752E-1
4.012618979E1,4.332935172E-1,-2.817834984E-1,1.964763862E-1,5.529450084E-1
4.013623979E1,5.033582173E-1,-1.992506342E-1,2.434985250E-1,5.936007428E-1
4.014629079E1,4.860004652E-1,5.252665283E-2,1.884914285E-1,5.239127027E-1
4.015634079E1,4.171422650E-1,2.346527110E-1,1.859356105E-1,5.134604321E-1
4.016639079E1,2.900360028E-1,3.230480667E-1,2.569594002E-1,5.044889193E-1
4.017644179E1,1.677270886E-1,3.801305959E-1,4.476277471E-1,6.107390983E-1
4.018649179E1,2.210930179E-1,3.069031003E-1,6.245013428E-1,7.301188689E-1
4.019654179E1,3.368067844E-1,-2.691413065E-2,7.013296634E-1,7.784770242E-1
4.020659279E1,5.228464754E-1,-1.360978912E-1,5.344922286E-1,7.599822467E-1
4.021664279E1,5.946427553E-1,-5.012819806E-2,4.073544645E-1,7.225306239E-1
4.022669279E1,4.353791459E-1,-7.482747652E-2,2.067160302E-1,4.877352449E-1
4.023674379E1,6.115515143E-2,-3.958410776E-1,1.997058034E-1,4.475628662E-1
4.024679379E1,-1.626511938E-1,-7.168602336E-1,2.201307124E-1,7.673340446E-1
4.025684379E1,9.053390175E-3,-6.512276499E-1,1.689266449E-1,6.728414577E-1
4.026689479E1,2.410141527E-1,-3.111790595E-1,6.689624012E-2,3.992434543E-1
4.027694479E1,3.040744001E-1,-1.498042032E-2,-8.108918667E-3,3.045511588E-1
4.028699479E1,2.499819177E-1,5.006808138E-2,-1.276300997E-1,2.851091270E-1
4.029704579E1,3.080924605E-1,7.447572995E-2,-2.244629145E-1,3.883956727E-1
4.030709579E1,3.510442064E-1,9.713763747E-2,-2.205353397E-1,4.257975945E-1
4.031714579E1,2.558243094E-1,7.699849287E-2,-2.407216823E-1,3.596133667E-1
4.032719679E1,-1.040516776E-1,-1.731060337E-1,-2.529119575E-1,3.236617196E-1
4.033724679E1,-4.747449405E-1,-3.061742449E-1,-2.833712733E-1,6.320005580E-1
4.034729679E1,-4.713510704E-1,-1.567380143E-1,-4.398924655E-1,6.635088680E-1
4.035734779E1,-4.995867632E-1,8.132710439E-2,-3.327527636E-1,6.057437028E-1
4.036739779E1,-8.365624590E-1,5.044034801E-1,1.833967495E-1,9.939285620E-1
4.037744779E1,-9.230964998E-1,8.044754246E-1,2.667260045E-1,1.253168232E0
4.038749879E1,-8.317990248E-1,7.030154888E-1,2.204341829E-1,1.111175785E0
4.039754879E1,-6.012794547E-1,3.808131487E-1,1.600967646E-3,7.117290215E-1
4.040759879E1,-5.344211850E-1,4.648931131E-2,-1.419633794E-1,5.549061723E-1
4.041764979E1,-6.083554993E-1,-3.256023498E-1,-7.470461190E-2,6.940418451E-1
4.042769979E1,-3.123708682E-1,-5.145489109E-1,-2.395311892E-2,6.024200303E-1
4.043775079E1,1.662518727E-1,-4.165429985E-1,1.047850281E-1,4.605731830E-1
4.044780079E1,2.588213729E-1,-1.576104188E-1,2.332670671E-1,3.824174052E-1
4.045785079E1,1.123814566E-1,1.876137614E-2,2.138274139E-1,2.422885552E-1
4.046790179E1,-1.003470280E-1,2.298628181E-2,2.934050953E-1,3.109412246E-1
4.047795179E1,-1.281310781E-1,2.791764077E-2,-1.270921558E-1,1.826181369E-1
4.048800179E1,-2.098378587E-1,-2.035632481E-1,-9.892319441E-3,2.925197103E-1
4.049805279E1,-3.475824354E-1,-4.304965746E-1,3.982363164E-2,5.547312609E-1
4.050810279E1,-9.179838041E-2,-2.239052363E-1,-3.693510711E-2,2.447952198E-1
4.051815279E1,9.378795035E-2,-4.562713936E-2,7.421286106E-3,1.045614220E-1
4.052820379E1,-4.928884853E-2,8.050629236E-3,-1.886019409E-2,5.338454965E-2
4.053825379E1,-1.107316647E-1,1.094052786E-1,-8.423031092E-2,1.769908524E-1
4.054830379E1,-9.552691229E-2,6.690340295E-2,-4.586906791E-2,1.253212978E-1
4.055835479E1,-1.582270625E-1,-1.416882679E-2,4.600998580E-2,1.653888683E-1
4.056840479E1,-1.545533118E-1,3.312257633E-2,4.258527160E-2,1.636989206E-1
4.057845479E1,-2.463736010E-1,1.007151467E-1,1.957881689E-2,2.668835366E-1
4.058850579E1,-3.569027875E-1,6.190505683E-2,4.198651671E-2,3.646569667E-1
4.059855579E1,-1.964788713E-1,-2.227694146E-2,8.754743636E-2,2.162516187E-1
4.060860579E1,-1.030779700E-1,-6.969855476E-2,1.445630515E-1,1.907391735E-1
4.061865679E1,-4.675497955E-1,-1.625716717E-1,5.974252260E-1,7.758538911E-1
4.062870679E1,-3.345177457E-1,-1.754584233E-1,1.187453139E0,1.246086971E0
4.063875679E1,-3.179783115E-1,-6.029461304E-1,1.620859873E0,1.758363151E0
4.064880779E1,-7.190484079E-1,-1.176474553E0,1.773555232E0,2.246468595E0
4.065885779E1,-7.395991051E-1,-8.318614438E-1,1.987357503E0,2.277847700E0
4.066890779E1,-2.449172423E-1,2.142669418E-1,2.501023119E0,2.522104562E0
4.067895879E1,2.323194892E-1,8.459347417E-1,2.985598837E0,3.111812711E0
4.068900879E1,4.881621809E-1,1.072146778E0,3.715327842E0,3.897622609E0
4.069905879E1,5.094385906E-1,1.021756716E0,4.589981257E0,4.729845917E0
4.070910979E1,6.837475976E-1,8.295157602E-1,5.095538539E0,5.207698165E0
4.071915979E1,8.187163183E-1,7.281005555E-1,5.316621178E0,5.428341144E0
4.072920979E1,9.424860862E-1,6.479679734E-1,5.441973787E0,5.560865150E0
4.073926079E1,1.206011471E0,4.229066329E-1,5.414519940E0,5.563302964E0
4.074931079E1,1.432322837E0,2.694328451E-1,5.186263937E0,5.387158471E0
4.075936079E1,1.406046034E0,2.211264749E-1,4.800002718E0,5.006584510E0
4.076941179E1,1.034499772E0,1.973993509E-1,4.377151378E0,4.502067355E0
4.077946179E1,5.209365555E-1,8.809431547E-2,3.943368083E0,3.978603693E0
4.078951279E1,-1.462278999E-2,-2.008298941E-1,3.581085711E0,3.586742442E0
4.079956279E1,-2.987372078E-1,-3.706915453E-1,3.272231687E0,3.306683589E0
4.080961279E1,-3.008014942E-1,-3.253301619E-1,2.971593586E0,3.004444989E0
4.081966379E1,-1.973506911E-1,-1.916545712E-1,2.727677570E0,2.741514854E0
4.082971379E1,-1.272453529E-1,1.592659118E-2,2.519154750E0,2.522416637E0
4.083976379E1,-1.018411012E-1,9.990132395E-2,2.534595492E0,2.538607137E0
4.084981479E1,-1.362447294E-1,1.029698514E-1,2.688668455E0,2.694086762E0
4.085986479E1,3.578101292E-2,1.928807871E-1,2.677337136E0,2.684514373E0
4.086991479E1,3.733925935E-1,2.149666343E-1,2.446009591E0,2.483665759E0
4.087996579E1,4.214883177E-1,1.885989807E-1,2.216571865E0,2.264158301E0
4.089001579E1,1.200286462E-1,-1.134856850E-1,1.905260841E0,1.912408102E0
4.090006579E1,-3.266923439E-1,-5.301176342E-1,1.907628964E0,2.006689028E0
4.091011679E1,-7.298909730E-1,-5.231856870E-1,1.973463934E0,2.168184493E0
4.092016679E1,-7.181835316E-1,-3.627373951E-1,2.014897889E0,2.169603537E0
4.093021679E1,-6.232909691E-1,-1.978503357E-1,2.301646514E0,2.392741746E0
4.094026892E1,-5.238565819E-1,6.510733930E-2,2.516073267E0,2.570853821E0
4.095031892E1,-4.400535563E-1,3.972165620E-1,2.694554847E0,2.758995099E0
4.096036892E1,-4.471305510E-1,3.410688199E-1,2.694443750E0,2.752504458E0
4.097041992E1,-6.739136041E-1,-6.506339382E-2,2.566656361E0,2.654452423E0
4.098046992E1,-9.887328842E-1,-3.255001331E-1,2.487240062E0,2.696276355E0
4.099051992E1,-1.154408770E0,-3.283369098E-1,2.580114897E0,2.845603208E0
4.100057092E1,-1.082646769E0,-3.299809276E-1,2.725883644E0,2.951517081E0
4.101062092E1,-9.081053352E-1,-4.763487222E-1,2.788434234E0,2.971014790E0
4.102067092E1,-9.284803967E-1,-6.190931068E-1,2.737688003E0,2.956397762E0
4.103072192E1,-1.252970460E0,-7.347127332E-1,2.747876776E0,3.108144873E0
4.104077192E1,-1.597871983E0,-1.002951632E0,2.614840341E0,3.224359915E0
4.105082192E1,-1.485315275E0,-1.144487068E0,2.318639692E0,2.981962799E0
4.106087292E1,-1.137547885E0,-9.550897595E-1,2.338481634E0,2.770326333E0
4.107092292E1,-8.852471074E-1,-7.739093971E-1,2.579371131E0,2.834740487E0
4.108097392E1,-1.123505650E0,-6.120071585E-1,2.576653930E0,2.876797383E0
4.109102392E1,-1.711111647E0,-4.439137419E-1,2.287269380E0,2.890772162E0
4.110107392E1,-2.222765236E0,-3.179502448E-1,1.823892742E0,2.892812194E0
4.111112492E1,-2.291448677E0,-2.708289957E-1,1.348906458E0,2.672757755E0
4.112117492E1,-2.008908440E0,-1.622463472E-1,9.949078363E-1,2.247638449E0
4.113122492E1,-1.630553680E0,-7.138536684E-2,7.072388595E-1,1.778760236E0
4.114127592E1,-1.490355721E0,-1.174515590E-2,2.822462690E-1,1.516891914E0
4.115132592E1,-1.639986116E0,7.087556273E-4,-4.512202764E-1,1.700927600E0
4.116137592E1,-1.990062133E0,-1.254779588E-1,-1.312708100E0,2.387319536E0
4.117142692E1,-2.484156826E0,-4.032839254E-1,-2.327039217E0,3.427650008E0
4.118147692E1,-2.709527228E0,-6.386833258E-1,-3.505706331E0,4.476542311E0
4.119152692E1,-2.688790078E0,-7.644710409E-1,-4.717294437E0,5.483326988E0
4.120157792E1,-2.313912949E0,-7.311857658E-1,-5.251265094E0,5.784860487E0
4.121162792E1,-1.679262156E0,-7.186852227E-1,-5.583730760E0,5.874902470E0
4.122167792E1,-1.409540623E0,-6.448642713E-1,-6.006677994E0,6.203453491E0
4.123172892E1,-1.362860400E0,-5.537549304E-1,-6.622526627E0,6.783943685E0
4.124177892E1,-1.297892133E0,-4.199575531E-1,-7.199607051E0,7.327702916E0
4.125182892E1,-8.758960940E-1,-3.019095051E-1,-7.967509604E0,8.021193963E0
4.126187992E1,-3.018053515E-1,-5.279935601E-1,-8.616983820E0,8.638418479E0
4.127192992E1,4.589143351E-2,-6.877214384E-1,-8.871690288E0,8.898424319E0
4.128197992E1,2.562135878E-1,-6.492413507E-1,-8.803153319E0,8.830779586E0
4.129203092E1,3.189050952E-1,-4.446475674E-1,-8.608656800E0,8.626029435E0
4.130208092E1,2.947708587E-1,-2.663957099E-1,-8.470483586E0,8.479796502E0
4.131213092E1,4.116410583E-2,-1.534792513E-1,-8.473948061E0,8.475437812E0
4.132218192E1,-3.360742745E-1,7.177961536E-2,-8.629305657E0,8.636145804E0
4.133223192E1,-5.276284745E-1,2.444510365E-1,-8.809792247E0,8.828962995E0
4.134228192E1,-4.177739105E-1,4.680898590E-1,-8.753623309E0,8.776079090E0
4.135233292E1,2.334629488E-1,6.988603111E-1,-8.717736608E0,8.748819477E0
4.136238292E1,1.222293189E0,8.180706395E-1,-8.704442963E0,8.827829150E0
4.137243392E1,1.751746580E0,8.676863109E-1,-8.511480753E0,8.733086524E0
4.138248392E1,1.684876214E0,7.860690475E-1,-8.338830017E0,8.543582296E0
4.139253392E1,1.359214222E0,5.537489370E-1,-8.307308847E0,8.435963576E0
4.140258492E1,1.063242930E0,2.952715266E-1,-8.250105536E0,8.323575683E0
4.141263492E1,9.526719359E-1,-8.710692175E-2,-8.248804531E0,8.304092221E0
4.142268492E1,1.175478919E0,-4.365303165E-1,-8.184494514E0,8.279991537E0
4.143273592E1,1.295672676E0,-7.595508282E-1,-8.043245664E0,8.182266554E0
4.144278592E1,1.306565454E0,-1.057587795E0,-7.767135463E0,7.946949008E0
4.145283592E1,1.270527456E0,-1.333887300E0,-7.538493544E0,7.760308000E0
4.146288692E1,1.060746023E0,-1.565769015E0,-7.236686000E0,7.479735222E0
4.147293692E1,8.558413137E-1,-1.795329532E0,-6.709751882E0,6.998317141E0
4.148298692E1,9.210164259E-1,-1.830653732E0,-6.066880926E0,6.403640255E0
4.149303792E1,9.035084005E-1,-1.576672172E0,-5.474593649E0,5.768309821E0
4.150308792E1,6.289564826E-1,-1.126708316E0,-4.780627969E0,4.951713003E0
4.151313792E1,2.004981011E-1,-5.281807441E-1,-4.379950440E0,4.416235981E0
4.152318892E1,-4.320595354E-2,1.517688677E-2,-4.468539265E0,4.468773910E0
4.153323892E1,-3.325061573E-1,4.420796165E-1,-4.653290815E0,4.686054859E0
4.154328992E1,-8.179029706E-1,3.897793423E-1,-4.830216451E0,4.914456650E0
4.155333992E1,-1.277831067E0,1.056811139E-2,-4.839337522E0,5.005212441E0
4.156338992E1,-1.993057954E0,-4.259750690E-1,-4.501590067E0,4.941462122E0
4.157344092E1,-2.675345867E0,-8.481740060E-1,-4.206544828E0,5.056866030E0
4.158349092E1,-2.711772559E0,-1.059114503E0,-3.898119405E0,4.865261436E0
4.159354092E1,-2.389637462E0,-1.055351966E0,-3.512641713E0,4.377532042E0
4.160359192E1,-2.166585334E0,-9.303468280E-1,-3.104824149E0,3.898662620E0
4.161364192E1,-2.343593854E0,-1.178296546E0,-2.733810130E0,3.788737617E0
4.162369192E1,-2.584290394E0,-1.716510235E0,-2.270637560E0,3.844575289E0
4.163374292E1,-2.451349414E0,-1.818376333E0,-1.572429725E0,3.433386328E0
4.164379292E1,-2.186046768E0,-1.710251960E0,-1.109161261E0,2.988979917E0
4.165384292E1,-1.766189787E0,-1.902265313E0,-4.932067931E-1,2.642213584E0
4.166389392E1,-1.439509795E0,-1.968859106E0,-2.119849563E-2,2.439066216E0
4.167394392E1,-1.459182022E0,-1.804705104E0,4.679187548E-1,2.367513600E0
4.168399392E1,-1.613489166E0,-1.513383957E0,1.126416979E0,2.482437008E0
4.169404492E1,-1.669563233E0,-9.514038210E-1,1.707015672E0,2.570313818E0
4.170409492E1,-1.372521462E0,-5.049876170E-1,1.858148655E0,2.364644599E0
4.171414492E1,-1.152139319E0,-3.604103860E-1,2.016143346E0,2.349926520E0
4.172419592E1,-1.354811853E0,-2.847481464E-1,2.467561258E0,2.829391317E0
4.173424592E1,-1.681902612E0,-2.260528455E-1,3.204423866E0,3.626048621E0
4.174429692E1,-2.068316151E0,-1.185424302E-1,3.601128212E0,4.154528663E0
4.175434692E1,-2.175612850E0,-9.575634241E-2,3.414243014E0,4.049631577E0
4.176439692E1,-1.786465007E0,-2.010358988E-1,3.304150468E0,3.761553266E0
4.177444792E1,-1.301724105E0,-1.062177421E-1,3.837889575E0,4.054030618E0
4.178449792E1,-7.068190295E-1,1.184794264E-1,4.550420165E0,4.606512151E0
4.179454792E1,-2.033697966E-1,3.503407863E-1,5.103399535E0,5.119451607E0
4.180459892E1,-2.733472819E-1,8.275913684E-1,5.713118532E0,5.779217038E0
4.181464892E1,-2.181503701E-1,1.268181261E0,6.054279592E0,6.189521360E0
4.182469892E1,4.316508881E-1,1.435089447E0,5.972133229E0,6.157286700E0
4.183474992E1,1.173478002E0,1.185619453E0,5.865361317E0,6.097967488E0
4.184479992E1,1.572843708E0,7.300188808E-1,6.040057994E0,6.284032580E0
4.185484992E1,1.446505258E0,5.395402395E-1,6.135555305E0,6.326809625E0
4.186490092E1,1.142990619E0,9.609542976E-1,6.154024905E0,6.332604776E0
4.187495092E1,1.144090042E0,1.344382467E0,6.094345298E0,6.344868073E0
4.188500092E1,9.102170572E-1,1.536021160E0,5.598188000E0,5.876016081E0
4.189505192E1,3.666298135E-1,1.503952544E0,5.175308009E0,5.401861129E0
4.190510192E1,1.267466767E-1,1.343267403E0,4.833576846E0,5.018356021E0
4.191515292E1,-4.463051800E-2,1.005413967E0,4.106487858E0,4.228012732E0
4.192520292E1,-4.800234779E-1,6.549311301E-1,3.688446438E0,3.776770373E0
4.193525296E1,-4.973544789E-1,8.860602359E-1,3.688002634E0,3.825418624E0
4.194530396E1,6.869451474E-2,1.262061565E0,3.819728708E0,4.023412200E0
4.195535396E1,5.059495571E-1,1.535790487E0,3.786938108E0,4.117710238E0
4.196540396E1,5.899859597E-1,1.626581228E0,3.796833935E0,4.172504986E0
4.197545496E1,4.542008214E-1,9.631973626E-1,3.627979211E0,3.781042277E0
4.198550496E1,1.685231870E-1,4.947076271E-1,3.148901630E0,3.191977001E0
4.199555496E1,1.891057150E-2,5.821520063E-1,2.496763422E0,2.563803065E0
4.200560596E1,-2.157086459E-1,4.677287203E-1,1.795330848E0,1.867756202E0
4.201565596E1,-6.840673672E-1,6.553354651E-2,1.013078644E0,1.224161406E0
4.202570596E1,-1.089186149E0,-2.916265185E-1,6.190271795E-1,1.286299787E0
4.203575696E1,-1.440708182E0,-6.070800023E-1,4.321431506E-1,1.622015382E0
4.204580696E1,-1.726080373E0,-7.849562493E-1,2.437961483E-1,1.911791393E0
4.205585696E1,-1.400769214E0,-7.240057504E-1,4.288529223E-1,1.634091046E0
4.206590796E1,-6.115412451E-1,-6.359287756E-1,5.207460093E-1,1.024482556E0
4.207595796E1,7.150194570E-2,-5.453981629E-1,7.204582447E-1,9.064390584E-1
4.208600796E1,4.994181441E-1,-6.299169608E-1,9.309047985E-1,1.229958375E0
4.209605896E1,5.627110375E-1,-9.047232326E-1,1.034309299E0,1.484911972E0
4.210610896E1,4.124815956E-1,-1.077600330E0,9.805049747E-1,1.514184118E0
4.211615996E1,3.610446993E-1,-2.546807402E-1,2.538197377E0,2.576365945E0
4.212620996E1,1.104123007E0,1.960803981E0,8.330909963E0,8.629478587E0
4.213625996E1,2.011063431E0,2.159998884E0,5.156765903E0,5.941565945E0
4.214631096E1,3.044001997E0,2.611720632E-1,-5.186807728E-1,3.098901216E0
4.215636096E1,1.208905989E0,-8.947098027E-1,-2.794156319E-1,1.529716450E0
4.216641096E1,-6.519105316E-1,-1.575964805E0,3.512802511E-1,1.741278330E0
4.217646196E1,-1.143198195E0,-1.701480113E0,1.027345850E0,2.292896898E0
4.218651196E1,-1.108047805E0,-1.016067887E0,1.823522614E0,2.363344793E0
4.219656196E1,-1.015607272E0,-1.037740445E-1,2.599496663E0,2.792778201E0
4.220661296E1,-8.235634408E-1,5.638942582E-1,3.290539320E0,3.438587281E0
4.221666296E1,-3.999810890E-1,6.021164836E-1,3.822427783E0,3.890177796E0
4.222671296E1,1.333562779E-1,1.126238419E-1,4.393780859E0,4.397246669E0
4.223676396E1,9.519564559E-1,-8.029409325E-2,4.959043475E0,5.050225780E0
4.224681396E1,1.655670979E0,1.551862363E-1,5.385420102E0,5.636317844E0
4.225686396E1,1.866182730E0,4.080863167E-1,5.867555192E0,6.170686862E0
4.226691496E1,1.548308352E0,5.573822507E-1,6.377949291E0,6.586817964E0
4.227696496E1,1.181022737E0,6.092346647E-1,6.965635979E0,7.091266895E0
4.228701596E1,1.150408689E0,7.383136678E-1,7.673681170E0,7.794480734E0
4.229706596E1,1.180177157E0,7.928973529E-1,7.889893663E0,8.016977382E0
4.230711596E1,1.068361656E0,6.133737259E-1,7.826433831E0,7.922795622E0
4.231716696E1,8.549183308E-1,5.838080109E-1,7.817328547E0,7.885578150E0
4.232721696E1,6.389940322E-1,6.740805421E-1,7.616612930E0,7.673036587E0
4.233726696E1,4.526511631E-1,8.488247281E-1,7.375497145E0,7.437967103E0
4.234731796E1,5.419718407E-2,9.081662925E-1,7.187265918E0,7.244618328E0
4.235736796E1,-3.200080628E-1,8.593302011E-1,6.946154226E0,7.006419349E0
4.236741796E1,-3.268722188E-1,9.111905455E-1,6.683779719E0,6.753519453E0
4.237746896E1,-2.199725087E-1,9.528002822E-1,6.529878080E0,6.602690665E0
4.238751896E1,-3.387387045E-1,6.494413255E-1,6.177999659E0,6.221269784E0
4.239756996E1,-8.384356876E-1,4.849222021E-2,5.511505952E0,5.575125448E0
4.240761996E1,-1.327160663E0,-3.909764866E-1,4.760063896E0,4.957058234E0
4.241766996E1,-1.863688307E0,-5.943211585E-1,3.974015679E0,4.429373812E0
4.242772096E1,-2.316269231E0,-7.322908165E-1,3.346558569E0,4.135312231E0
4.243777096E1,-2.289732666E0,-6.382604990E-1,3.181000505E0,3.971022080E0
4.244782096E1,-1.745117884E0,-3.581271945E-1,3.177245423E0,3.642606209E0
4.245787196E1,-1.074424853E0,4.957485046E-2,3.053181540E0,3.237091897E0
4.246792196E1,-8.440979851E-1,2.202054471E-1,2.584823660E0,2.728058870E0
4.247797196E1,-1.326713497E0,-6.495017711E-2,1.889737068E0,2.309868701E0
4.248802296E1,-2.229353001E0,-4.560077207E-1,9.085111320E-1,2.450173529E0
4.249807296E1,-2.920351219E0,-7.282343106E-1,-3.950729728E-1,3.035598641E0
4.250812296E1,-3.457608304E0,-9.527444413E-1,-1.838037157E0,4.030031978E0
4.251817396E1,-4.131787883E0,-1.320588100E0,-3.138160880E0,5.353847005E0
4.252822396E1,-4.443065578E0,-1.852258755E0,-3.834200567E0,6.154087115E0
4.253827396E1,-3.778411698E0,-2.135287966E0,-3.714283530E0,5.712420835E0
4.254832496E1,-2.287097472E0,-1.865930422E0,-3.700296990E0,4.733361279E0
4.255837496E1,-8.377639157E-1,-1.177687120E0,-3.630959537E0,3.908025395E0
4.256842596E1,-2.194267076E-1,-5.539068118E-1,-3.708618747E0,3.756170104E0
4.257847596E1,-4.879573090E-1,-3.163335994E-1,-4.071426784E0,4.112746690E0
4.258852596E1,-9.082180403E-1,-5.211452280E-1,-4.592482111E0,4.710344393E0
4.259857696E1,-1.203955298E0,-8.950878983E-1,-4.937775398E0,5.160650791E0
4.260862696E1,-1.340164286E0,-1.074010139E0,-4.981557010E0,5.269292963E0
4.261867696E1,-1.200077278E0,-7.888521029E-1,-5.105597504E0,5.303734438E0
4.262872796E1,-8.222777112E-1,-2.455135486E-1,-5.314341348E0,5.383181355E0
4.263877796E1,-4.785130325E-1,2.328244328E-2,-5.715573778E0,5.735616829E0
4.264882796E1,-3.960314776E-1,-2.669718799E-1,-6.244055654E0,6.262295579E0
4.265887896E1,-5.917070876E-1,-9.470697916E-1,-6.697756319E0,6.790213412E0
4.266892896E1,-8.258858818E-1,-1.441848828E0,-6.729085701E0,6.931205515E0
4.267897996E1,-5.946020441E-1,-1.483314650E0,-6.250100505E0,6.451165032E0
4.268902996E1,9.452974275E-2,-8.517827614E-1,-5.827218760E0,5.889902225E0
4.269907996E1,6.170489202E-1,-2.550248489E-1,-5.704740057E0,5.743678800E0
4.270913096E1,4.803597294E-1,-2.100908969E-1,-5.467769948E0,5.492849157E0
4.271918096E1,2.250417888E-2,-2.071215346E-1,-5.146392943E0,5.150608322E0
4.272923096E1,-5.966732740E-2,1.552314426E-1,-5.057342187E0,5.060075789E0
4.273928196E1,6.731051534E-2,6.480860140E-1,-5.098487874E0,5.139953773E0
4.274933196E1,6.497513741E-2,1.001445462E0,-4.994094610E0,5.093927341E0
4.275938196E1,2.419343948E-2,1.133450595E0,-4.805780936E0,4.937694399E0
4.276943296E1,-7.845969379E-2,1.069358533E0,-4.777981519E0,4.896814372E0
4.277948296E1,-1.238039741E-1,9.319006524E-1,-4.840378327E0,4.930824332E0
4.278953296E1,-2.139744714E-2,9.014682338E-1,-5.080117677E0,5.159525021E0
