"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.399339072E1,-8.093964309E-3,-2.809980139E-2,4.338670373E-1
6.399550248E1,-5.955935922E-3,-2.565634064E-2,3.949243724E-1
6.399761174E1,-7.177666761E-3,-1.343903504E-2,3.570507467E-1
6.399972968E1,-7.483099122E-3,-7.330383174E-3,3.119994104E-1
6.400182475E1,-5.192354787E-3,0.000000000E0,2.667953968E-1
6.400393179E1,-4.123340361E-3,1.221730490E-3,2.254092693E-1
6.400603687E1,-7.635815418E-4,2.443460980E-3,1.765400618E-1
6.400814697E1,2.596177394E-3,2.443460980E-3,1.325577646E-1
6.401025217E1,4.886921961E-3,1.221730490E-3,9.239336848E-2
6.401236656E1,7.177666761E-3,3.665191587E-3,5.207626149E-2
6.401447285E1,8.093964309E-3,8.552113548E-3,1.542434748E-2
6.401657598E1,5.650503561E-3,1.114829071E-2,-1.496619824E-2
6.401868835E1,4.276056774E-3,1.710422710E-2,-3.573561832E-2
6.402078890E1,1.832595794E-3,1.725694351E-2,-3.695734590E-2
6.402290944E1,7.635815418E-4,7.483099122E-3,-1.740965992E-2
6.402501560E1,7.635815418E-4,-1.069014193E-3,5.803219974E-3
6.402712633E1,4.428773187E-3,-9.468411095E-3,1.069014147E-2
6.402923213E1,5.497787148E-3,-1.802052557E-2,5.650503561E-3
6.403134071E1,3.054326167E-3,-2.397646010E-2,-2.748893574E-3
6.403344946E1,-6.108652451E-4,-2.519819140E-2,-5.192354787E-3
6.403555668E1,-6.108652451E-4,-3.237585723E-2,-2.748893574E-3
6.403766481E1,1.679879380E-3,-3.970624134E-2,7.635815418E-4
6.403977293E1,2.901609987E-3,-4.337143153E-2,-4.581489484E-4
6.404187907E1,4.123340361E-3,-4.825835302E-2,-1.679879380E-3
6.404398072E1,5.345070735E-3,-5.070181563E-2,-5.345070735E-3
6.404609896E1,2.901609987E-3,-5.177082866E-2,-5.345070735E-3
6.404820625E1,1.679879380E-3,-5.543602258E-2,-6.566801574E-3
6.405031757E1,2.748893574E-3,-5.665775016E-2,-9.010262787E-3
6.405241896E1,3.970623948E-3,-6.032294407E-2,-1.023199316E-2
6.405452090E1,3.970623948E-3,-6.520986557E-2,-1.267545391E-2
6.405665021E1,2.748893574E-3,-6.520986557E-2,-1.634064503E-2
6.405874724E1,1.527163084E-3,-6.276640296E-2,-1.511891466E-2
6.406085862E1,2.748893574E-3,-6.154467165E-2,-1.634064503E-2
6.406296052E1,1.527163084E-3,-5.543602258E-2,-1.618792862E-2
6.406507044E1,1.679879380E-3,-5.054909736E-2,-1.496619824E-2
6.406717997E1,1.679879380E-3,-4.703662544E-2,-1.130100712E-2
6.406928863E1,2.901609987E-3,-4.092797264E-2,-1.130100712E-2
6.407139676E1,4.123340361E-3,-3.604105115E-2,-7.635815535E-3
6.407350356E1,1.832595794E-3,-3.130684420E-2,-5.192354787E-3
6.407560793E1,3.054326167E-3,-3.252857551E-2,-3.970623948E-3
6.407771875E1,2.901609987E-3,-3.497203439E-2,-3.970623948E-3
6.407981948E1,2.901609987E-3,-3.970624134E-2,-6.414085161E-3
6.408193927E1,4.123340361E-3,-4.337143153E-2,-9.010262787E-3
6.408404442E1,5.345070735E-3,-4.825835302E-2,-1.511891466E-2
6.408614426E1,3.970623948E-3,-5.543602258E-2,-2.107485011E-2
6.408825016E1,2.596177394E-3,-6.750060618E-2,-3.329215571E-2
6.409035799E1,1.221730490E-3,-8.445212245E-2,-4.673119262E-2
6.409246862E1,1.069014193E-3,-1.001819000E-1,-6.505715102E-2
6.409457954E1,9.162978968E-4,-1.110247597E-1,-8.827003092E-2
6.409669519E1,1.985311974E-3,-1.110247597E-1,-1.175915599E-1
6.409879403E1,4.276056774E-3,-1.061378345E-1,-1.565342247E-1
6.410090271E1,7.635815535E-3,-9.636399150E-2,-2.017382532E-1
6.410300744E1,1.237002108E-2,-8.674286306E-2,-2.493857294E-1
6.410512074E1,1.832595654E-2,-7.590000331E-2,-2.883284092E-1
6.410723650E1,2.183843218E-2,-6.612616032E-2,-3.237585723E-1
6.410933676E1,2.046398632E-2,-6.123924255E-2,-3.518583775E-1
6.411145312E1,1.191187184E-2,-6.246097013E-2,-3.761402667E-1
6.411354985E1,8.093964309E-3,-5.742133409E-2,-4.004221559E-1
6.411566302E1,6.872233935E-3,-4.902193695E-2,-4.260784984E-1
6.411777898E1,6.719517522E-3,-4.657847434E-2,-4.492913783E-1
6.411988809E1,5.497787148E-3,-4.169155285E-2,-4.723515511E-1
6.412199724E1,1.679879380E-3,-4.153883830E-2,-4.992296100E-1
6.412410179E1,3.054326226E-4,-4.276056588E-2,-5.261076689E-1
6.412621046E1,-1.069014193E-3,-4.520402849E-2,-5.528330207E-1
6.412831837E1,1.221730490E-3,-4.276056588E-2,-5.809328556E-1
6.413042424E1,4.734205548E-3,-3.787364438E-2,-6.078109145E-1
6.413252482E1,7.177666761E-3,-3.054326214E-2,-6.334672570E-1
6.413464271E1,3.359758761E-3,-2.565634064E-2,-6.553056836E-1
6.413675016E1,2.138028387E-3,-2.321287990E-2,-6.748533845E-1
6.413886227E1,1.985311974E-3,-1.710422710E-2,-6.956228018E-1
6.414097070E1,3.207042580E-3,-1.237002108E-2,-7.137960196E-1
6.414308732E1,5.497787148E-3,-7.483099122E-3,-7.333437204E-1
6.414518471E1,5.345070735E-3,-8.704829961E-3,-7.492262125E-1
6.414729261E1,6.566801574E-3,-1.221730467E-2,-7.590000629E-1
6.414939853E1,2.901609987E-3,-1.343903504E-2,-7.675521970E-1
6.415151002E1,1.679879380E-3,-9.773843922E-3,-7.687739134E-1
6.415361730E1,2.901609987E-3,-1.221730467E-2,-7.687739134E-1
6.415572580E1,4.123340361E-3,-1.832595654E-2,-7.651087046E-1
6.415783351E1,4.123340361E-3,-2.321287990E-2,-7.541131377E-1
6.415994204E1,4.123340361E-3,-2.565634064E-2,-7.406741381E-1
6.416205018E1,4.276056774E-3,-2.565634064E-2,-7.237225771E-1
6.416415747E1,3.207042580E-3,-2.321287990E-2,-7.005097270E-1
6.416626290E1,3.207042580E-3,-2.565634064E-2,-6.772968173E-1
6.416837591E1,3.359758761E-3,-2.809980139E-2,-6.491970420E-1
6.417048310E1,5.955935922E-3,-2.703078650E-2,-6.163630486E-1
6.417259237E1,6.108652335E-3,-2.580905706E-2,-5.797111392E-1
6.417469505E1,3.970623948E-3,-1.863138936E-2,-5.418374538E-1
6.417679088E1,3.054326167E-3,-1.374446787E-2,-5.016731024E-1
6.417891625E1,1.985311974E-3,-9.010262787E-3,-4.589125216E-1
6.418102538E1,1.069014193E-3,-9.010262787E-3,-4.138612151E-1
6.418313741E1,2.443460980E-3,-7.788531948E-3,-3.686571717E-1
6.418524170E1,3.970623948E-3,-6.719517522E-3,-3.150537610E-1
6.418734858E1,4.276056774E-3,-3.207042580E-3,-2.565633953E-1
6.418945723E1,3.359758761E-3,2.901609987E-3,-1.942551434E-1
6.419156481E1,1.527163084E-3,2.214386500E-2,-1.223257631E-1
6.419367207E1,7.635815418E-4,3.298672289E-2,-4.657847434E-2
6.419578018E1,-5.039638374E-3,2.932153270E-2,1.802052557E-2
6.419788885E1,-1.221730467E-2,3.420845419E-2,3.878994286E-2
6.419999910E1,-1.466076635E-2,4.505131021E-2,2.412917651E-2
6.420210773E1,-1.237002108E-2,3.909537569E-2,8.399397135E-3
6.420421247E1,-3.970623948E-3,1.237002108E-2,3.359758761E-3
6.420631268E1,3.054326167E-3,-1.679879427E-2,3.359758761E-3
6.420843108E1,4.276056774E-3,-2.886338346E-2,3.207042580E-3
6.421053958E1,-1.679879380E-3,-1.435533352E-2,3.359758761E-3
6.421264913E1,-2.901609987E-3,7.483099122E-3,3.359758761E-3
6.421475165E1,-3.970623948E-3,1.603521220E-2,5.803219974E-3
6.421686417E1,-2.901609987E-3,6.261368748E-3,4.581489135E-3
6.421897078E1,-1.679879380E-3,-5.803219974E-3,2.138028387E-3
6.422107149E1,-4.581489484E-4,-7.024950348E-3,3.359758761E-3
6.422318875E1,7.635815418E-4,-3.359758761E-3,9.162978968E-4
6.422529676E1,-4.581489484E-4,1.374446787E-3,-1.527163084E-3
6.422740765E1,-1.679879380E-3,6.261368748E-3,9.162978968E-4
6.422951340E1,-4.581489484E-4,2.596177394E-3,-3.054326226E-4
6.423162134E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.423372942E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.423583911E1,7.635815418E-4,-2.138028387E-3,-1.527163084E-3
6.423794639E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.424005409E1,-1.679879380E-3,1.374446787E-3,-3.054326226E-4
6.424215993E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.424427098E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.424637947E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.424848908E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.425059594E1,-1.679879380E-3,3.054326226E-4,9.162978968E-4
6.425270180E1,-4.581489484E-4,1.374446787E-3,-1.527163084E-3
6.425479931E1,-4.581489484E-4,1.374446787E-3,-1.527163084E-3
6.425691912E1,-4.581489484E-4,1.527163113E-4,2.138028387E-3
6.425902860E1,7.635815418E-4,-9.162978968E-4,-1.527163084E-3
6.426113983E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.426324270E1,-4.581489484E-4,1.527163113E-4,2.138028387E-3
6.426534296E1,1.985311974E-3,1.527163113E-4,-3.054326226E-4
6.426746197E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.426957077E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
6.427168052E1,-4.581489484E-4,1.374446787E-3,9.162978968E-4
6.427378374E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.427588438E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.427800290E1,-4.581489484E-4,1.374446787E-3,9.162978968E-4
6.428011119E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.428222144E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.428432641E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.428643139E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.428854382E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
6.429065186E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
6.429276129E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.429486852E1,1.985311974E-3,1.527163113E-4,9.162978968E-4
6.429697863E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.429909306E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.430119324E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.430330234E1,-4.581489484E-4,1.374446787E-3,9.162978968E-4
6.430540459E1,-1.679879380E-3,3.054326226E-4,-3.054326226E-4
6.430750364E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.430961283E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.431172399E1,7.635815418E-4,1.374446787E-3,-1.527163084E-3
6.431384557E1,-4.581489484E-4,-2.138028387E-3,9.162978968E-4
6.431595422E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.431806160E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.432016796E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.432227477E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.432438198E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.432649002E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.432860032E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.433071486E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.433281673E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.433492537E1,-4.581489484E-4,1.374446787E-3,-1.527163084E-3
6.433703235E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.433914116E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.434125188E1,-1.679879380E-3,3.054326226E-4,9.162978968E-4
6.434336762E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.434546578E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.434757394E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.434967970E1,1.985311974E-3,1.527163113E-4,-1.527163084E-3
6.435178688E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.435388449E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.435600689E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.435811510E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.436022691E1,-1.679879380E-3,3.054326226E-4,-3.054326226E-4
6.436232968E1,-4.581489484E-4,1.374446787E-3,-1.527163084E-3
6.436443311E1,-1.679879380E-3,1.374446787E-3,-3.054326226E-4
6.436655283E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.436865670E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.437076739E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.437287153E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.437497610E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.437706983E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.437919774E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.438130599E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.438341936E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.438551670E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.438761406E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.438973826E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.439184707E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.439395904E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.439605954E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.439815692E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.440027988E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.440238808E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.440449822E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.440659520E1,1.985311974E-3,-1.069014193E-3,-3.054326226E-4
6.440871735E1,7.635815418E-4,1.374446787E-3,-1.527163084E-3
6.441082058E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.441293161E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.441503610E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.441714537E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.441925399E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.442136308E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.442347010E1,-4.581489484E-4,-2.138028387E-3,-3.054326226E-4
6.442557829E1,1.985311974E-3,1.527163113E-4,9.162978968E-4
6.442768618E1,-4.581489484E-4,-9.162978968E-4,-1.527163084E-3
6.442979228E1,-4.581489484E-4,-2.138028387E-3,9.162978968E-4
6.443189278E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.443401125E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.443611717E1,1.985311974E-3,-1.069014193E-3,-3.054326226E-4
6.443822114E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.444033234E1,-1.679879380E-3,1.374446787E-3,-3.054326226E-4
6.444242996E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.444455505E1,7.635815418E-4,-9.162978968E-4,-1.527163084E-3
6.444666177E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.444877271E1,-1.679879380E-3,1.374446787E-3,-3.054326226E-4
6.445087541E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.445297468E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
6.445509295E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.445720030E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
6.445931295E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.446141825E1,7.635815418E-4,-9.162978968E-4,-1.527163084E-3
6.446352670E1,1.985311974E-3,1.527163113E-4,9.162978968E-4
6.446563457E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.446774282E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.446985134E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.447196040E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.447406626E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.447616913E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.447828367E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.448039207E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.448250206E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.448460860E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.448671676E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.448882610E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.449093333E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.449304158E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.449514947E1,7.635815418E-4,-1.069014193E-3,9.162978968E-4
6.449725791E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.449936618E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.450147444E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.450358292E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.450569197E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.450779660E1,7.635815418E-4,1.374446787E-3,-1.527163084E-3
6.450989747E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.451201499E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.451412223E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.451623326E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.451833690E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.452043632E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.452255800E1,-1.679879380E-3,3.054326226E-4,9.162978968E-4
6.452466498E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.452677628E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.452887638E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.453097078E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.453309802E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.453520600E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.453731918E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.453942096E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.454152134E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.454364194E1,-4.581489484E-4,1.374446787E-3,-1.527163084E-3
6.454574692E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.454785788E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.454996288E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.455206962E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.455417316E1,-4.581489484E-4,-9.162978968E-4,2.138028387E-3
6.455629631E1,-4.581489484E-4,-9.162978968E-4,-1.527163084E-3
6.455839655E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.456050695E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.456261181E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.456472462E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.456682934E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.456893773E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.457104570E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.457315267E1,-4.581489484E-4,-9.162978968E-4,2.138028387E-3
6.457525203E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.457736931E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.457947867E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.458158922E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.458369451E1,7.635815418E-4,-1.069014193E-3,9.162978968E-4
6.458580191E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.458790201E1,-1.679879380E-3,-9.162978968E-4,9.162978968E-4
6.459002150E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.459212784E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.459424159E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.459635129E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.459843677E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.460056116E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.460266400E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.460477195E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.460688534E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.460898762E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.461110472E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.461320757E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.461530778E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.461741687E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.461953508E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.462164659E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.462375601E1,-4.581489484E-4,1.374446787E-3,9.162978968E-4
6.462585969E1,7.635815418E-4,1.527163113E-4,-2.748893574E-3
6.462796777E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.463007336E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.463217522E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.463429267E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
6.463640087E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.463851158E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.464061348E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.464270610E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.464483253E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.464694050E1,7.635815418E-4,-1.069014193E-3,-3.054326226E-4
6.464905530E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.465116014E1,7.635815418E-4,1.374446787E-3,-1.527163084E-3
6.465327289E1,-4.581489484E-4,1.374446787E-3,2.138028387E-3
6.465537530E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.465748408E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.465958984E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.466169690E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.466379724E1,7.635815418E-4,2.596177394E-3,-3.054326226E-4
6.466591629E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.466802467E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.467013505E1,-4.581489484E-4,1.374446787E-3,-2.748893574E-3
6.467224084E1,7.635815418E-4,-2.138028387E-3,-1.527163084E-3
6.467434859E1,-4.581489484E-4,-2.138028387E-3,-1.527163084E-3
6.467645184E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.467856532E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.468067326E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.468278313E1,-1.679879380E-3,3.054326226E-4,9.162978968E-4
6.468488770E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.468698831E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.468910682E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.469121571E1,-1.679879380E-3,3.054326226E-4,-3.054326226E-4
6.469332561E1,7.635815418E-4,-9.162978968E-4,-3.054326226E-4
6.469543110E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.469753734E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.469963830E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.470174526E1,-1.679879380E-3,1.374446787E-3,-3.054326226E-4
6.470386259E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.470597070E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.470807442E1,-4.581489484E-4,-9.162978968E-4,-3.054326226E-4
6.471018904E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.471229727E1,-4.581489484E-4,-9.162978968E-4,-1.527163084E-3
6.471440638E1,-4.581489484E-4,-9.162978968E-4,9.162978968E-4
6.471650951E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.471861934E1,-4.581489484E-4,1.374446787E-3,9.162978968E-4
6.472072090E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.472283930E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
6.472494738E1,-1.679879380E-3,3.054326226E-4,-1.527163084E-3
6.472705667E1,7.635815418E-4,-1.069014193E-3,-3.054326226E-4
6.472916046E1,-4.581489484E-4,1.374446787E-3,-3.054326226E-4
6.473126165E1,7.635815418E-4,-9.162978968E-4,-1.527163084E-3
6.473337921E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.473548743E1,-4.581489484E-4,1.374446787E-3,2.138028387E-3
6.473759786E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.473970147E1,7.635815418E-4,-1.069014193E-3,-3.054326226E-4
6.474180291E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.474392053E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.474602856E1,7.635815418E-4,-2.138028387E-3,9.162978968E-4
6.474813914E1,7.635815418E-4,2.596177394E-3,9.162978968E-4
6.475024470E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.475235179E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.475445718E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.475655260E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.475867927E1,-4.581489484E-4,1.527163113E-4,9.162978968E-4
6.476078608E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.476289704E1,-1.679879380E-3,3.054326226E-4,-3.054326226E-4
6.476499582E1,1.985311974E-3,1.527163113E-4,-3.054326226E-4
6.476711076E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.476921916E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.477132885E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.477343565E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.477554399E1,-4.581489484E-4,3.054326226E-4,-1.527163084E-3
6.477765070E1,7.635815418E-4,-1.069014193E-3,-3.054326226E-4
6.477976054E1,7.635815418E-4,2.596177394E-3,-3.054326226E-4
6.478186820E1,7.635815418E-4,1.527163113E-4,-1.527163084E-3
6.478397686E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.478608483E1,7.635815418E-4,1.527163113E-4,9.162978968E-4
6.478819413E1,7.635815418E-4,1.527163113E-4,-3.054326226E-4
6.479030182E1,-4.581489484E-4,1.527163113E-4,-3.054326226E-4
6.479241056E1,7.635815418E-4,1.374446787E-3,-3.054326226E-4
6.479451492E1,7.635815418E-4,1.374446787E-3,9.162978968E-4
